customer_id,kyc_type,province,city,account_age,birth_business_age,total_transaction_count,transaction_count_ABM,transaction_count_Card,transaction_count_Cheque,transaction_count_EFT,transaction_count_EMT,debit_transaction_amount,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_ecommerce_count,card_non_ecommerce_count,card_ecommerce_to_nonecommerce_ratio,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,Averagetime_between_transaction_day,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days,economic_role,credit_share,ABM_cash_weight
SYNID0109076560,individual,ON,MARKHAM,14.0,53.66,75.0,1.0,35.0,1.0,11.0,27.0,563914.0,634070.0,10442.851851851852,30193.809523809523,13.0,8.0,1.0,3.0,32.0,0.09375,15.0,0.2,5812,1.238399024024016,1.201513972232581,0.9626157407407409,25.333333333333336,INDIVIDUAL_62200,0.28,1.0
SYNID0109076586,individual,ON,TORONTO,30.66,87.38,177.0,0.0,146.0,0.0,28.0,3.0,1587700.0,1845629.0,9923.125,108566.41176470587,36.0,13.0,1.0,25.0,121.0,0.2066115702479339,39.0,0.1506849315068493,5411,0.5129518492213774,0.5010328743759954,0.3432523148148148,23.16384180790961,INDIVIDUAL_RETIRED,0.096045197740113,0.0
SYNID0109076620,individual,other,other,15.0,72.99,48.0,3.0,7.0,3.0,35.0,0.0,567476.16,2570117.0,21826.00615384616,116823.5,6.0,5.0,1.0,0.0,7.0,0.0,6.0,0.2857142857142857,5812,1.9148657899921184,1.929407588881308,1.0004513888888888,25.0,INDIVIDUAL_RETIRED,0.4583333333333333,1.0
SYNID0109077046,individual,AB,EDMONTON,12.22,56.86,429.0,0.0,374.0,0.0,18.0,37.0,3289766.0,2370127.0,8224.415,81728.5172413793,71.0,13.0,1.0,62.0,312.0,0.1987179487179487,54.0,0.1818181818181818,5814,0.2140065496278935,0.2454768482733796,0.118761574074074,17.94871794871795,INDIVIDUAL_OTHER,0.0675990675990676,0.0
SYNID0109077062,individual,BC,VANCOUVER,20.8,38.36,265.0,10.0,211.0,0.0,9.0,35.0,2083967.74,861232.97,8683.198916666666,34449.3188,48.0,11.0,1.0,41.0,170.0,0.2411764705882353,49.0,0.1611374407582938,5814,0.3469269079685648,0.381563366483912,0.2032175925925926,21.88679245283019,INDIVIDUAL_OTHER,0.09433962264150944,1.0
SYNID0109077570,individual,other,other,24.64,68.23,4.0,1.0,0.0,0.0,3.0,0.0,36511.0,34314.0,12170.333333333334,34314.0,1.0,1.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,18.31390432098765,14.217986989932152,11.127563657407409,25.0,INDIVIDUAL_OTHER,0.25,1.0
SYNID0109077804,individual,other,other,12.65,42.39,131.0,1.0,13.0,47.0,24.0,46.0,3035912.0,2727887.0,34895.54022988506,61997.431818181816,8.0,6.0,1.0,1.0,12.0,0.0833333333333333,11.0,0.1538461538461538,5251,0.7065543091168055,0.8786938105503357,0.3885416666666667,27.480916030534356,INDIVIDUAL_SELF_EMPLOYED,0.33587786259541985,1.0
SYNID0109077808,individual,QC,GATINEAU,1.75,35.41,16.0,0.0,0.0,0.0,6.0,10.0,305392.0,321905.0,38174.0,40238.125,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,6.086086419753078,4.337249709504005,5.407598379629629,18.75,INDIVIDUAL_SELF_EMPLOYED,0.5,0.0
SYNID0109078106,individual,other,other,15.67,48.43,51.0,2.0,5.0,0.0,13.0,27.0,466920.25,6921336.0,22234.29761904762,230711.2,4.0,3.0,1.0,2.0,3.0,0.6666666666666666,5.0,0.2,4816,1.7380231481481483,1.756986498750544,0.8995833333333333,21.568627450980397,INDIVIDUAL_STUDENT,0.5882352941176471,1.0
SYNID0109078111,individual,other,other,4.7,25.54,56.0,6.0,39.0,0.0,7.0,3.0,377502.11,1981747.27,8206.567608695652,198174.727,19.0,10.0,1.0,6.0,33.0,0.1818181818181818,18.0,0.2051282051282051,5411,1.6465109427609377,1.3221841944375463,1.0969386574074074,23.214285714285715,INDIVIDUAL_7201,0.17857142857142858,1.0
SYNID0109078876,individual,ON,other,22.54,63.57,56.0,0.0,11.0,0.0,45.0,0.0,689804.0,3133973.0,22993.466666666667,120537.42307692308,4.0,6.0,1.0,3.0,8.0,0.375,9.0,0.1818181818181818,4816,1.6381500420875346,1.881501393996794,0.9472858796296296,25.0,INDIVIDUAL_OTHER,0.4642857142857143,0.0
SYNID0109079176,individual,other,other,33.43,73.86,301.0,2.0,243.0,37.0,17.0,2.0,2764886.0,2042996.0,10316.73880597015,61908.969696969696,52.0,13.0,1.0,34.0,209.0,0.1626794258373205,50.0,0.1522633744855967,5814,0.3053466435185185,0.3239227854858796,0.1876157407407407,22.92358803986711,INDIVIDUAL_RETIRED,0.10963455149501661,1.0
SYNID0109079532,individual,ON,TORONTO,14.87,28.51,155.0,1.0,100.0,0.0,47.0,7.0,10192838.9,4181017.0,81542.7112,139367.23333333334,25.0,12.0,1.0,26.0,74.0,0.3513513513513513,29.0,0.18,5411,0.5935565476190393,0.6106089801510995,0.3752546296296296,23.225806451612904,INDIVIDUAL_OTHER,0.1935483870967742,1.0
SYNID0109079547,individual,other,other,13.05,41.03,197.0,0.0,182.0,0.0,0.0,15.0,1199474.0,325348.0,6448.784946236559,29577.090909090908,40.0,13.0,1.0,21.0,161.0,0.1304347826086956,40.0,0.1648351648351648,5411,0.4654376299130671,0.5011359546202546,0.2462037037037037,22.33502538071066,INDIVIDUAL_11201,0.05583756345177665,0.0
SYNID0109079706,individual,ON,ST CATHARINES,21.43,42.39,77.0,4.0,8.0,3.0,31.0,31.0,1233106.0,2929470.0,26806.652173913044,94499.03225806452,6.0,5.0,1.0,2.0,6.0,0.3333333333333333,7.0,0.25,5542,1.1900159904970715,1.203947425087153,0.6846296296296296,20.77922077922078,INDIVIDUAL_SELF_EMPLOYED,0.4025974025974026,1.0
SYNID0109079990,individual,ON,TORONTO,12.07,42.39,184.0,3.0,137.0,0.0,29.0,13.0,1421778.0,2345208.0,8942.0,93808.32,34.0,14.0,1.0,22.0,115.0,0.1913043478260869,36.0,0.1605839416058394,5814,0.4960336343857407,0.5362885946267014,0.321724537037037,22.82608695652174,INDIVIDUAL_73300,0.1358695652173913,0.6666666666666666
SYNID0109080039,individual,other,other,1.52,42.39,38.0,0.0,35.0,0.0,0.0,3.0,266400.0,75395.0,7400.0,37697.5,14.0,8.0,1.0,4.0,31.0,0.1290322580645161,13.0,0.2,5814,2.380614364364364,3.1855055943060764,1.2801099537037035,23.684210526315788,INDIVIDUAL_STUDENT,0.05263157894736842,0.0
SYNID0109080191,individual,ON,OWEN SOUND,32.37,77.1,42.0,0.0,4.0,1.0,9.0,28.0,786027.0,1186486.0,41369.84210526316,51586.34782608696,3.0,3.0,1.0,1.0,3.0,0.3333333333333333,4.0,0.25,4111,2.1460134372176967,2.1712753100465045,1.3391435185185183,23.809523809523807,INDIVIDUAL_RETIRED,0.5476190476190477,0.0
SYNID0109080357,individual,BC,SURREY,13.05,42.24,151.0,3.0,134.0,1.0,13.0,0.0,1413718.0,664318.0,10244.333333333334,51101.38461538462,29.0,12.0,1.0,16.0,118.0,0.135593220338983,42.0,0.1492537313432835,5814,0.6065344135802431,0.669249836064294,0.4566435185185185,23.841059602649008,INDIVIDUAL_42202,0.08609271523178808,1.0
SYNID0109080492,individual,ON,CORNWALL,7.59,26.61,209.0,0.0,10.0,0.0,7.0,192.0,3846999.0,3072678.0,31024.18548387097,36149.15294117647,6.0,6.0,1.0,2.0,8.0,0.25,8.0,0.2,0,0.4418813991274884,0.5150270655176504,0.2427546296296296,20.095693779904305,INDIVIDUAL_SELF_EMPLOYED,0.40669856459330145,0.0
SYNID0109080502,individual,BC,SURREY,4.89,27.74,84.0,1.0,62.0,1.0,18.0,2.0,923433.0,490683.0,11992.636363636364,70097.57142857143,25.0,10.0,1.0,10.0,52.0,0.1923076923076923,21.0,0.1774193548387097,5814,1.1017521474787964,1.1538109152736111,0.8148206018518519,21.428571428571427,INDIVIDUAL_14100,0.08333333333333333,1.0
SYNID0109080585,individual,NB,MONCTON,15.42,24.58,22.0,0.0,2.0,0.0,18.0,2.0,238333.0,1758655.0,19861.08333333333,175865.5,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.5,5411,4.062707782186945,3.3995827192274537,3.584542824074074,18.181818181818183,INDIVIDUAL_65100,0.45454545454545453,0.0
SYNID0109080779,individual,other,other,30.82,87.27,21.0,0.0,0.0,1.0,20.0,0.0,896770.0,1171468.0,128110.0,83676.28571428571,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,4.426869791666666,5.040235112334167,1.8128819444444444,28.57142857142857,INDIVIDUAL_RETIRED,0.6666666666666666,0.0
SYNID0109080970,individual,other,other,15.47,55.55,7.0,0.0,1.0,6.0,0.0,0.0,1376.0,441722.0,1376.0,73620.33333333333,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,other,10.5,9.355259969424017,6.0,14.285714285714285,INDIVIDUAL_SELF_EMPLOYED,0.8571428571428571,0.0
SYNID0109081195,individual,other,other,25.56,42.39,177.0,3.0,154.0,1.0,12.0,7.0,1134517.44,10965744.0,7003.194074074074,731049.6,35.0,13.0,1.0,20.0,134.0,0.1492537313432835,35.0,0.1883116883116883,5814,0.5189324889520138,0.5260119968142245,0.3013888888888889,20.33898305084746,INDIVIDUAL_OTHER,0.0847457627118644,0.6666666666666666
SYNID0109081216,individual,ON,BURLINGTON,24.36,50.86,25.0,0.0,7.0,0.0,3.0,15.0,96584.0,356257.0,6898.857142857143,32387.0,5.0,5.0,1.0,1.0,6.0,0.1666666666666666,5.0,0.4285714285714285,5814,3.784944058641968,3.353134000575463,2.822291666666666,24.0,INDIVIDUAL_OTHER,0.44,0.0
SYNID0109081812,individual,ON,BELLEVILLE,18.73,45.56,13.0,0.0,0.0,0.0,3.0,10.0,79669.0,296511.0,9958.625,59302.2,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,7.322541473765429,8.293544910178344,3.232800925925926,23.07692307692308,INDIVIDUAL_SELF_EMPLOYED,0.38461538461538464,0.0
SYNID0109081933,individual,other,other,16.5,58.17,2.0,0.0,2.0,0.0,0.0,0.0,6690.0,0.0,3345.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,0.5,5411,30.167291666666667,1.4637730714343231,-53360.91193781699,50.0,INDIVIDUAL_SELF_EMPLOYED,0.0,0.0
SYNID0109082061,individual,AB,CALGARY,26.11,57.13,33.0,0.0,0.0,0.0,29.0,4.0,378066.0,2197730.0,25204.4,122096.11111111112,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,2.483214699074074,2.252584679336852,2.0003125,27.27272727272727,INDIVIDUAL_UNEMPLOYED,0.5454545454545454,0.0
SYNID0109082433,individual,other,other,28.76,76.41,10.0,0.0,0.0,0.0,6.0,4.0,149312.0,687829.0,74656.0,85978.625,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,10.063658693415636,3.70624958990162,9.745972222222225,10.0,INDIVIDUAL_RETIRED,0.8,0.0
SYNID0109082668,individual,other,other,1.77,28.01,28.0,1.0,1.0,0.0,6.0,20.0,501501.0,346665.0,26394.78947368421,38518.333333333336,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,5814,3.103479938271597,3.388237527078426,2.3128125,25.0,INDIVIDUAL_OTHER,0.32142857142857145,1.0
SYNID0109082898,individual,BC,SURREY,1.91,41.47,195.0,0.0,183.0,0.0,0.0,12.0,937196.0,153786.0,5065.9243243243245,15378.6,34.0,14.0,1.0,29.0,154.0,0.1883116883116883,40.0,0.1693989071038251,5814,0.473064922203125,0.5150852937584838,0.2627546296296296,24.102564102564106,INDIVIDUAL_31209,0.05128205128205128,0.0
SYNID0109083160,individual,other,other,3.97,27.73,33.0,0.0,33.0,0.0,0.0,0.0,348582.0,37054.0,10893.1875,37054.0,14.0,8.0,1.0,5.0,28.0,0.1785714285714285,15.0,0.1818181818181818,5814,2.7759884982638887,2.700396261994977,1.847013888888889,21.21212121212121,INDIVIDUAL_OTHER,0.030303030303030304,0.0
SYNID0109083503,individual,ON,other,7.81,32.51,52.0,5.0,2.0,12.0,20.0,13.0,551579.67,1925073.0,26265.698571428573,62099.12903225807,3.0,5.0,1.0,0.0,2.0,0.0,2.0,0.5,other,1.765678785403044,1.9571625232210996,0.9127488425925926,19.230769230769237,INDIVIDUAL_11102,0.5961538461538461,0.4
SYNID0109083646,individual,ON,BRAMPTON,2.55,22.46,30.0,2.0,11.0,0.0,3.0,14.0,996434.0,365674.5,49821.7,36567.45,7.0,5.0,1.0,0.0,11.0,0.0,7.0,0.2727272727272727,5814,3.1511765644955205,3.226982460680822,2.061539351851852,13.333333333333334,INDIVIDUAL_STUDENT,0.3333333333333333,0.5
SYNID0109083839,individual,ON,LONDON,13.05,60.66,6.0,1.0,4.0,0.0,1.0,0.0,26843.0,76653.0,5368.6,76653.0,5.0,4.0,1.0,0.0,4.0,0.0,4.0,0.25,0,13.80022222222222,8.133650234419976,9.618842592592593,16.666666666666664,INDIVIDUAL_OTHER,0.16666666666666666,1.0
SYNID0109083937,individual,MB,WINNIPEG,8.9,42.06,92.0,12.0,32.0,0.0,7.0,41.0,666129.53,1018519.0,10248.146615384616,37722.92592592593,17.0,10.0,1.0,2.0,30.0,0.0666666666666666,16.0,0.25,5814,0.999574303011794,0.8905740395054629,0.8143518518518519,22.82608695652174,INDIVIDUAL_SELF_EMPLOYED,0.29347826086956524,0.8333333333333334
SYNID0109083965,individual,NS,other,17.68,67.69,215.0,4.0,204.0,2.0,5.0,0.0,1630492.5,159239.0,7764.25,31847.8,50.0,12.0,1.0,31.0,173.0,0.1791907514450867,41.0,0.1568627450980392,5814,0.4264867276739351,0.4033017025341666,0.2420833333333333,22.32558139534884,INDIVIDUAL_UNEMPLOYED,0.023255813953488372,1.0
SYNID0109083969,individual,other,other,7.1,51.73,23.0,0.0,0.0,1.0,22.0,0.0,275685.0,7352947.0,27568.5,565611.3076923077,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,4.077599431818172,3.644036015965973,3.689189814814815,21.73913043478261,INDIVIDUAL_42100,0.5652173913043478,0.0
SYNID0109084032,individual,NB,FREDERICTON,11.1,34.37,173.0,5.0,114.0,3.0,3.0,46.0,1622459.16,1446126.0,11588.994,43822.0,34.0,11.0,1.0,18.0,96.0,0.1875,32.0,0.1403508771929824,5411,0.5309068152454746,0.5639821686778935,0.3044212962962963,22.54335260115607,INDIVIDUAL_831,0.1907514450867052,0.8
SYNID0109084096,individual,ON,OTTAWA,4.68,23.62,68.0,0.0,9.0,0.0,37.0,22.0,530133.0,3089649.0,12930.073170731708,114431.44444444444,5.0,6.0,1.0,1.0,8.0,0.125,7.0,0.2222222222222222,other,1.36255666113875,1.5471321057196528,0.693755787037037,25.0,INDIVIDUAL_10011,0.39705882352941174,0.0
SYNID0109084112,individual,BC,VANCOUVER,10.02,32.44,296.0,2.0,270.0,0.0,11.0,13.0,72231263.0,685255.0,263617.7481751825,31147.954545454544,59.0,14.0,1.0,35.0,235.0,0.1489361702127659,47.0,0.1555555555555555,5814,0.3105489642184491,0.3724318664695255,0.1485648148148148,20.945945945945947,INDIVIDUAL_OTHER,0.07432432432432433,1.0
SYNID0109084201,individual,other,other,37.94,42.39,40.0,0.0,7.0,16.0,17.0,0.0,1232137.0,1342359.0,51339.04166666666,83897.4375,5.0,4.0,1.0,0.0,7.0,0.0,4.0,0.4285714285714285,0,2.166149691358021,2.5458898658727427,1.0962847222222225,20.0,INDIVIDUAL_SELF_EMPLOYED,0.4,0.0
SYNID0109084274,individual,ON,TORONTO,38.69,76.94,52.0,5.0,33.0,3.0,11.0,0.0,918332.11,329043.33,20871.18431818182,41130.41625,11.0,9.0,1.0,2.0,31.0,0.064516129032258,20.0,0.1515151515151515,5411,1.7019060911401505,1.2906728060865047,1.2160474537037036,19.230769230769237,INDIVIDUAL_RETIRED,0.15384615384615385,1.0
SYNID0109084330,individual,NS,DARTMOUTH,11.56,42.39,146.0,51.0,35.0,0.0,16.0,44.0,494222.52,1822489.12,4662.476603773585,45562.228,24.0,11.0,1.0,5.0,30.0,0.1666666666666666,16.0,0.1428571428571428,5812,0.6236685025542709,0.6224983828320139,0.4365509259259259,20.54794520547945,INDIVIDUAL_UNEMPLOYED,0.273972602739726,0.9215686274509803
SYNID0109084336,individual,NS,HALIFAX,13.05,48.96,101.0,0.0,91.0,0.0,9.0,1.0,627924.0,672611.0,6680.04255319149,96087.28571428572,31.0,12.0,1.0,8.0,83.0,0.0963855421686747,35.0,0.1978021978021978,5814,0.905793287037037,0.936354409273831,0.6010069444444445,23.76237623762376,INDIVIDUAL_OTHER,0.06930693069306931,0.0
SYNID0109084568,individual,ON,MISSISSAUGA,32.94,59.84,49.0,3.0,8.0,1.0,10.0,27.0,483002.0,1596148.0,16100.066666666668,84007.78947368421,6.0,5.0,1.0,1.0,7.0,0.1428571428571428,7.0,0.25,5814,1.8117356288580209,1.7868012560689004,1.116273148148148,20.40816326530612,INDIVIDUAL_10019,0.3877551020408163,1.0
SYNID0109084799,individual,ON,TORONTO,10.58,66.27,167.0,1.0,146.0,5.0,12.0,3.0,1396883.0,1100335.0,9190.019736842103,73355.66666666667,33.0,10.0,1.0,24.0,122.0,0.1967213114754098,38.0,0.1575342465753424,5814,0.5496280259928588,0.5708027921076967,0.3614699074074074,20.35928143712575,INDIVIDUAL_RETIRED,0.08982035928143713,1.0
SYNID0109084879,individual,other,other,28.28,44.24,98.0,1.0,3.0,2.0,26.0,66.0,2093218.0,4145925.0,40254.19230769231,90128.80434782608,2.0,3.0,1.0,0.0,3.0,0.0,3.0,0.3333333333333333,4816,0.9464381681939584,1.146129490192234,0.5891550925925926,24.489795918367346,INDIVIDUAL_SELF_EMPLOYED,0.46938775510204084,1.0
SYNID0109084987,individual,ON,NIAGARA FALLS,24.36,59.79,98.0,20.0,49.0,0.0,7.0,22.0,463783.29,840021.85,6023.15961038961,40001.04047619047,19.0,11.0,1.0,10.0,39.0,0.2564102564102564,23.0,0.1632653061224489,5814,0.940372876097743,1.1415429470080438,0.4227488425925926,24.489795918367346,INDIVIDUAL_14100,0.21428571428571427,1.0
SYNID0109085036,individual,other,other,26.69,84.61,21.0,0.0,0.0,1.0,20.0,0.0,340628.0,1267017.0,37847.55555555556,105584.75,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,4.164564236111111,5.474103075165869,2.570289351851852,19.047619047619047,INDIVIDUAL_RETIRED,0.5714285714285714,0.0
SYNID0109085064,individual,ON,GUELPH,2.53,28.73,56.0,5.0,7.0,1.0,36.0,7.0,1087585.18,2016791.0,41830.19923076923,67226.36666666667,8.0,6.0,1.0,1.0,6.0,0.1666666666666666,7.0,0.1428571428571428,5251,1.6433992003366895,1.6939805906183911,0.8485532407407408,21.428571428571427,INDIVIDUAL_OTHER,0.5357142857142857,0.8
SYNID0109085332,individual,BC,MAPLE RIDGE,36.67,64.25,5.0,3.0,2.0,0.0,0.0,0.0,23413.0,0.0,4682.6,0.0,3.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,5411,20.533616898148143,15.477927419248056,13.976342592592593,20.0,INDIVIDUAL_SELF_EMPLOYED,0.0,1.0
SYNID0109085355,individual,ON,TORONTO,1.16,18.0,224.0,0.0,224.0,0.0,0.0,0.0,1344657.0,333810.0,6168.151376146789,55635.0,48.0,11.0,1.0,36.0,188.0,0.1914893617021276,47.0,0.1696428571428571,5814,0.4103676195814583,0.440532447892037,0.2216956018518518,23.214285714285715,INDIVIDUAL_STUDENT,0.026785714285714284,0.0
SYNID0109085572,individual,other,other,18.6,54.71,136.0,26.0,96.0,0.0,8.0,6.0,726512.1699999999,702608.0,6004.232809917355,46840.53333333333,28.0,12.0,1.0,13.0,83.0,0.1566265060240964,24.0,0.2291666666666666,5814,0.677669238683125,0.6920304031022569,0.4712037037037037,19.852941176470587,INDIVIDUAL_OTHER,0.11029411764705882,0.9615384615384616
SYNID0109085613,individual,AB,EDMONTON,13.05,53.57,34.0,1.0,3.0,0.0,29.0,1.0,334579.0,2129594.0,16728.95,152113.85714285713,3.0,3.0,1.0,0.0,3.0,0.0,3.0,0.3333333333333333,5411,2.7183901515151505,3.702002087694004,1.4261516203703704,17.647058823529413,INDIVIDUAL_10019,0.4117647058823529,1.0
SYNID0109085904,individual,other,other,12.88,66.74,124.0,13.0,105.0,0.0,6.0,0.0,1244443.18,206168.14,10727.958448275862,25771.0175,32.0,11.0,1.0,18.0,87.0,0.2068965517241379,34.0,0.1238095238095238,5814,0.7443325617283912,0.7822726989461459,0.4831886574074074,22.58064516129032,INDIVIDUAL_UNEMPLOYED,0.06451612903225806,1.0
SYNID0109086062,individual,AB,EDMONTON,8.57,69.36,82.0,0.0,0.0,0.0,12.0,70.0,1089404.0,1764994.0,22695.916666666668,51911.58823529412,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,1.1196287722907985,1.1588429027689469,0.7129166666666666,24.390243902439025,INDIVIDUAL_RETIRED,0.4146341463414634,0.0
SYNID0109086275,individual,NL,ST. JOHN'S,1.17,42.89,65.0,4.0,27.0,3.0,30.0,0.0,821806.75,1831648.0,17865.364130434784,96402.52631578948,13.0,9.0,1.0,7.0,20.0,0.35,16.0,0.2962962962962963,5814,1.3943223741319444,1.797742089539514,0.7531944444444445,21.53846153846154,INDIVIDUAL_95109,0.2923076923076923,1.0
SYNID0109086826,individual,ON,other,3.15,21.83,61.0,6.0,10.0,0.0,30.0,15.0,928789.01,2998284.0,22114.02404761905,157804.42105263157,7.0,6.0,1.0,2.0,8.0,0.25,7.0,0.2,5411,1.4989002700617249,1.4553876297484607,0.9531944444444445,21.311475409836063,INDIVIDUAL_STUDENT,0.3114754098360656,1.0
SYNID0109086960,individual,other,other,25.98,81.68,30.0,0.0,0.0,2.0,23.0,5.0,385645.0,1095000.0,21424.722222222223,91250.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,2.8080356002554168,2.239728385209479,2.187939814814815,20.0,INDIVIDUAL_OTHER,0.4,0.0
SYNID0109086964,individual,other,other,6.83,71.89,134.0,0.0,1.0,1.0,114.0,18.0,2682444.0,7351813.0,37256.16666666666,118577.62903225806,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,5814,0.6864007240322917,0.9580204910861458,0.3458854166666666,25.37313432835821,INDIVIDUAL_UNEMPLOYED,0.4626865671641791,0.0
SYNID0109087034,individual,ON,OTTAWA,5.98,30.63,153.0,2.0,137.0,0.0,12.0,2.0,1206537.0,418207.0,8207.734693877552,69701.16666666667,40.0,13.0,1.0,15.0,122.0,0.1229508196721311,31.0,0.2043795620437956,5814,0.5991384929337153,0.6825040295534375,0.3276273148148148,25.49019607843137,INDIVIDUAL_831,0.0392156862745098,1.0
SYNID0109087042,individual,BC,BURNABY,2.92,25.38,47.0,0.0,1.0,0.0,35.0,7.0,1056977.0,4291847.0,48044.40909090909,171673.88,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,other,1.9782563405796991,2.8045946949360765,0.8605208333333333,19.148936170212767,INDIVIDUAL_STUDENT,0.5319148936170213,0.0
SYNID0109087294,individual,other,other,9.92,28.45,122.0,0.0,92.0,1.0,10.0,19.0,909222.0,1107552.0,9002.198019801981,52740.57142857143,26.0,11.0,1.0,13.0,79.0,0.1645569620253164,28.0,0.1739130434782608,5814,0.7527679254667824,0.7949489329319328,0.503449074074074,22.131147540983605,INDIVIDUAL_OTHER,0.1721311475409836,0.0
SYNID0109087535,individual,ON,HAMILTON,27.36,82.87,75.0,7.0,14.0,0.0,10.0,44.0,1081155.09,992168.0,18967.633157894736,55120.444444444445,10.0,7.0,0.0,2.0,12.0,0.1666666666666666,12.0,0.1428571428571428,5814,1.2292439314314236,1.2140866548121874,0.9039930555555556,22.666666666666664,INDIVIDUAL_RETIRED,0.24,0.8571428571428571
SYNID0109088174,individual,other,other,9.1,59.65,52.0,0.0,0.0,0.0,52.0,0.0,1618990.0,2531307.0,57821.07142857143,105471.125,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,N/A,1.7798415940450232,2.158431988839155,0.9712326388888888,23.07692307692308,INDIVIDUAL_SELF_EMPLOYED,0.46153846153846156,0.0
SYNID0109088285,individual,other,other,28.8,66.57,40.0,4.0,4.0,14.0,13.0,5.0,873071.45,1075711.0,41574.83095238095,56616.36842105263,6.0,5.0,1.0,0.0,4.0,0.0,4.0,0.25,4111,2.3165102682811,2.6031970664514468,1.294837962962963,20.0,INDIVIDUAL_RETIRED,0.475,0.75
SYNID0109088366,individual,BC,SURREY,35.99,78.16,169.0,2.0,143.0,2.0,22.0,0.0,1396279.4,1077807.0,9126.009150326798,67362.9375,37.0,14.0,1.0,16.0,127.0,0.1259842519685039,36.0,0.1468531468531468,5411,0.5457057429453241,0.5900997629213889,0.2768287037037037,21.89349112426036,INDIVIDUAL_UNEMPLOYED,0.09467455621301775,0.5
SYNID0109088623,individual,MB,WINNIPEG,4.15,42.39,87.0,2.0,76.0,0.0,0.0,9.0,599785.0,282095.0,7404.753086419753,47015.833333333336,26.0,9.0,1.0,16.0,60.0,0.2666666666666666,30.0,0.1184210526315789,5814,1.0622935508182525,0.906705047225463,0.8132870370370371,21.83908045977012,INDIVIDUAL_SELF_EMPLOYED,0.06896551724137931,1.0
SYNID0109088718,individual,other,other,30.93,62.37,61.0,5.0,43.0,0.0,13.0,0.0,813537.75,1171802.0,15951.720588235294,117180.2,16.0,10.0,1.0,9.0,34.0,0.2647058823529412,19.0,0.1162790697674418,5411,1.5180119598765391,1.5145340088622683,0.9674421296296296,18.0327868852459,INDIVIDUAL_UNEMPLOYED,0.16393442622950818,1.0
SYNID0109088850,individual,NL,ST. JOHN'S,6.06,26.12,140.0,1.0,80.0,0.0,25.0,34.0,1643957.0,1168077.0,14172.043103448275,48669.875,25.0,11.0,1.0,10.0,70.0,0.1428571428571428,31.0,0.1875,5814,0.6419782507327431,0.567180362384456,0.5154340277777778,25.71428571428571,INDIVIDUAL_32124,0.17142857142857143,1.0
SYNID0109089408,individual,other,other,24.29,67.29,499.0,0.0,499.0,0.0,0.0,0.0,3289537.0,254012.0,6686.05081300813,36287.42857142857,83.0,13.0,1.0,71.0,428.0,0.1658878504672897,66.0,0.1683366733466934,5814,0.1831973728246296,0.2210884552751389,0.0889583333333333,21.04208416833667,INDIVIDUAL_73300,0.014028056112224449,0.0
SYNID0109089570,individual,other,other,13.05,20.15,77.0,0.0,25.0,0.0,48.0,4.0,796280.0,3089716.0,15313.076923076924,123588.64,13.0,7.0,1.0,6.0,19.0,0.3157894736842105,14.0,0.24,5411,1.1972348623294329,1.7039714921516205,0.5965393518518518,27.27272727272727,INDIVIDUAL_STUDENT,0.3246753246753247,0.0
SYNID0109089658,individual,NB,FREDERICTON,5.68,26.08,200.0,1.0,178.0,0.0,18.0,3.0,1442208.75,1013744.0,7838.091032608696,63359.0,48.0,11.0,1.0,26.0,152.0,0.1710526315789473,40.0,0.1573033707865168,5814,0.4566595710031597,0.4637274645332986,0.2420196759259259,21.5,INDIVIDUAL_SELF_EMPLOYED,0.08,1.0
SYNID0109089696,individual,BC,VANCOUVER,35.81,64.8,51.0,0.0,30.0,4.0,17.0,0.0,409419.0,1156181.0,11065.378378378378,82584.35714285714,14.0,6.0,1.0,3.0,27.0,0.1111111111111111,18.0,0.1666666666666666,5814,1.763127314814815,2.2833425440924766,0.9046527777777778,21.568627450980397,INDIVIDUAL_RETIRED,0.27450980392156865,0.0
