customer_id,cluster
SYNID0200429442,business_1
SYNID0200429461,business_4
SYNID0200429474,business_1
SYNID0200429839,business_6
SYNID0200429891,business_1
SYNID0200430184,business_1
SYNID0200430523,business_4
SYNID0200430531,business_1
SYNID0200430676,business_1
SYNID0200430706,business_1
SYNID0200430731,business_3
SYNID0200430787,business_1
SYNID0200430821,business_4
SYNID0200430869,business_4
SYNID0200430982,business_4
SYNID0200430995,business_1
SYNID0200431041,business_4
SYNID0200431073,business_1
SYNID0200431177,business_1
SYNID0200431207,business_2
SYNID0200431313,business_1
SYNID0200431387,business_6
SYNID0200431448,business_4
SYNID0200431677,business_6
SYNID0200431741,business_1
SYNID0200432438,business_4
SYNID0200432451,business_2
SYNID0200432742,business_4
SYNID0200432760,business_1
SYNID0200433029,business_4
SYNID0200433170,business_2
SYNID0200433456,business_4
SYNID0200433479,business_3
SYNID0200433501,business_4
SYNID0200433534,business_4
SYNID0200433721,business_2
SYNID0200433767,business_4
SYNID0200433769,business_1
SYNID0200433791,business_1
SYNID0200433942,business_1
SYNID0200434084,business_4
SYNID0200434162,business_4
SYNID0200434548,business_6
SYNID0200434718,business_4
SYNID0200434863,business_4
SYNID0200434922,business_1
SYNID0200434993,business_1
SYNID0200435061,business_1
SYNID0200435107,business_6
SYNID0200435175,business_4
SYNID0200435205,business_1
SYNID0200435324,business_1
SYNID0200435447,business_1
SYNID0200435495,business_1
SYNID0200435543,business_6
SYNID0200435544,business_1
SYNID0200435652,business_6
SYNID0200435859,business_1
SYNID0200435990,business_4
SYNID0200436086,business_4
SYNID0200436868,business_1
SYNID0200436879,business_2
SYNID0200436911,business_4
SYNID0200437008,business_1
SYNID0200437097,business_1
SYNID0200437114,business_4
SYNID0200437124,business_1
SYNID0200437253,business_4
SYNID0200437362,business_1
SYNID0200437472,business_2
SYNID0200437479,business_4
SYNID0200437545,business_1
SYNID0200437663,business_1
SYNID0200437893,business_6
SYNID0200437920,business_1
SYNID0200437970,business_4
SYNID0200437991,business_1
SYNID0200438486,business_6
SYNID0200438647,business_4
SYNID0200438718,business_1
SYNID0200438827,business_1
SYNID0200439048,business_6
SYNID0200439150,business_1
SYNID0200439201,business_1
SYNID0200439214,business_1
SYNID0200439545,business_1
SYNID0200439592,business_4
SYNID0200439838,business_1
SYNID0200439905,business_1
SYNID0200440039,business_2
SYNID0200440091,business_4
SYNID0200440145,business_1
SYNID0200440328,business_1
SYNID0200440428,business_4
SYNID0200440438,business_1
SYNID0200440458,business_4
SYNID0200440688,business_1
SYNID0200440779,business_5
SYNID0200440845,business_6
SYNID0200440901,business_4
SYNID0200441116,business_1
SYNID0200441118,business_1
SYNID0200441293,business_6
SYNID0200441647,business_4
SYNID0200441820,business_1
SYNID0200441888,business_2
SYNID0200441910,business_1
SYNID0200441931,business_1
SYNID0200441974,business_1
SYNID0200442138,business_1
SYNID0200442219,business_1
SYNID0200442608,business_1
SYNID0200442691,business_4
SYNID0200442701,business_2
SYNID0200442785,business_1
SYNID0200442841,business_1
SYNID0200442880,business_6
SYNID0200443124,business_1
SYNID0200443214,business_1
SYNID0200443525,business_4
SYNID0200443802,business_1
SYNID0200443853,business_1
SYNID0200443919,business_1
SYNID0200444046,business_4
SYNID0200444179,business_4
SYNID0200444432,business_4
SYNID0200444465,business_6
SYNID0200444584,business_4
SYNID0200444662,business_1
SYNID0200444703,business_6
SYNID0200444781,business_6
SYNID0200444867,business_4
SYNID0200444895,business_4
SYNID0200444951,business_4
SYNID0200445018,business_1
SYNID0200445135,business_1
SYNID0200445203,business_1
SYNID0200445263,business_4
SYNID0200445323,business_1
SYNID0200445432,business_6
SYNID0200445535,business_1
SYNID0200445595,business_1
SYNID0200445639,business_1
SYNID0200445659,business_1
SYNID0200445689,business_1
SYNID0200445874,business_1
SYNID0200446035,business_2
SYNID0200446227,business_1
SYNID0200446258,business_1
SYNID0200446324,business_1
SYNID0200446339,business_1
SYNID0200446563,business_1
SYNID0200446607,business_1
SYNID0200446717,business_4
SYNID0200446725,business_4
SYNID0200446751,business_4
SYNID0200446830,business_1
SYNID0200446851,business_4
SYNID0200446900,business_4
SYNID0200446904,business_4
SYNID0200446923,business_4
SYNID0200447063,business_1
SYNID0200447391,business_1
SYNID0200447435,business_4
SYNID0200447540,business_4
SYNID0200447731,business_6
SYNID0200447884,business_4
SYNID0200447919,business_1
SYNID0200447936,business_1
SYNID0200448116,business_1
SYNID0200448127,business_4
SYNID0200448137,business_6
SYNID0200448204,business_2
SYNID0200448205,business_1
SYNID0200448317,business_1
SYNID0200448346,business_6
SYNID0200448352,business_1
SYNID0200448439,business_6
SYNID0200448559,business_1
SYNID0200448654,business_2
SYNID0200448700,business_1
SYNID0200448709,business_4
SYNID0200448741,business_4
SYNID0200448793,business_1
SYNID0200448899,business_1
SYNID0200448998,business_1
SYNID0200449251,business_1
SYNID0200449318,business_1
SYNID0200449588,business_1
SYNID0200449625,business_1
SYNID0200449634,business_1
SYNID0200449723,business_1
SYNID0200449808,business_1
SYNID0200449915,business_4
SYNID0200450024,business_1
SYNID0200450149,business_2
SYNID0200450169,business_6
SYNID0200450170,business_6
SYNID0200450407,business_4
SYNID0200450549,business_1
SYNID0200450638,business_1
SYNID0200450652,business_6
SYNID0200450861,business_1
SYNID0200450996,business_1
SYNID0200451039,business_1
SYNID0200451088,business_1
SYNID0200451363,business_1
SYNID0200451382,business_4
SYNID0200451575,business_1
SYNID0200451590,business_1
SYNID0200451726,business_1
SYNID0200451810,business_1
SYNID0200451901,business_1
SYNID0200452090,business_4
SYNID0200452326,business_4
SYNID0200452345,business_1
SYNID0200452548,business_6
SYNID0200452685,business_6
SYNID0200452952,business_4
SYNID0200453059,business_1
SYNID0200453232,business_4
SYNID0200453283,business_1
SYNID0200453303,business_4
SYNID0200453472,business_4
SYNID0200453706,business_1
SYNID0200453707,business_1
SYNID0200453804,business_1
SYNID0200453886,business_2
SYNID0200453960,business_1
SYNID0200454116,business_2
SYNID0200454122,business_4
SYNID0200454468,business_1
SYNID0200454563,business_4
SYNID0200454684,business_1
SYNID0200454749,business_6
SYNID0200454851,business_6
SYNID0200454899,business_1
SYNID0200455008,business_1
SYNID0200455021,business_1
SYNID0200455319,business_2
SYNID0200455348,business_4
SYNID0200455630,business_1
SYNID0200455688,business_4
SYNID0200455731,business_1
SYNID0200456199,business_1
SYNID0200456280,business_4
SYNID0200456518,business_1
SYNID0200456582,business_1
SYNID0200456652,business_4
SYNID0200456758,business_1
SYNID0200456902,business_1
SYNID0200456912,business_1
SYNID0200457049,business_2
SYNID0200457219,business_1
SYNID0200457250,business_4
SYNID0200457259,business_1
SYNID0200457320,business_1
SYNID0200457470,business_1
SYNID0200457640,business_1
SYNID0200457652,business_1
SYNID0200457763,business_4
SYNID0200457944,business_1
SYNID0200458134,business_6
SYNID0200458163,business_1
SYNID0200458226,business_1
SYNID0200458500,business_1
SYNID0200458593,business_1
SYNID0200458921,business_4
SYNID0200459014,business_1
SYNID0200459166,business_6
SYNID0200459231,business_4
SYNID0200459316,business_1
SYNID0200459483,business_1
SYNID0200459521,business_1
SYNID0200459567,business_6
SYNID0200459616,business_4
SYNID0200459625,business_1
SYNID0200459702,business_1
SYNID0200459776,business_1
SYNID0200459990,business_1
SYNID0200460096,business_4
SYNID0200460204,business_1
SYNID0200460216,business_3
SYNID0200460334,business_3
SYNID0200460399,business_4
SYNID0200461269,business_4
SYNID0200461292,business_1
SYNID0200461355,business_1
SYNID0200461477,business_1
SYNID0200461640,business_4
SYNID0200461802,business_1
SYNID0200461841,business_6
SYNID0200461875,business_4
SYNID0200461935,business_3
SYNID0200462132,business_4
SYNID0200462257,business_1
SYNID0200462264,business_4
SYNID0200462548,business_1
SYNID0200462744,business_4
SYNID0200462777,business_4
SYNID0200462912,business_4
SYNID0200462989,business_1
SYNID0200463156,business_5
SYNID0200463546,business_4
SYNID0200463604,business_1
SYNID0200463729,business_4
SYNID0200463758,business_4
SYNID0200463811,business_1
SYNID0200463877,business_4
SYNID0200463908,business_1
SYNID0200463928,business_1
SYNID0200464009,business_1
SYNID0200464325,business_4
SYNID0200464614,business_3
SYNID0200464625,business_4
SYNID0200464705,business_2
SYNID0200464712,business_1
SYNID0200464829,business_1
SYNID0200464860,business_1
SYNID0200464868,business_1
SYNID0200465100,business_1
SYNID0200465200,business_1
SYNID0200465661,business_4
SYNID0200465785,business_2
SYNID0200465801,business_4
SYNID0200465887,business_6
SYNID0200465946,business_5
SYNID0200465967,business_4
SYNID0200466166,business_1
SYNID0200466225,business_1
SYNID0200466291,business_1
SYNID0200466582,business_1
SYNID0200466679,business_1
SYNID0200466730,business_4
SYNID0200466798,business_1
SYNID0200466923,business_2
SYNID0200467201,business_5
SYNID0200467284,business_1
SYNID0200467364,business_4
SYNID0200467375,business_6
SYNID0200467414,business_4
SYNID0200467709,business_1
SYNID0200467783,business_1
SYNID0200467805,business_1
SYNID0200467853,business_1
SYNID0200468000,business_1
SYNID0200468229,business_6
SYNID0200468446,business_4
SYNID0200468472,business_4
SYNID0200468541,business_1
SYNID0200468601,business_1
SYNID0200468718,business_3
SYNID0200468746,business_6
SYNID0200468836,business_1
SYNID0200468905,business_1
SYNID0200469011,business_4
SYNID0200469102,business_4
SYNID0200469466,business_2
SYNID0200469484,business_6
SYNID0200469521,business_4
SYNID0200469544,business_1
SYNID0200469749,business_4
SYNID0200469805,business_4
SYNID0200469964,business_1
SYNID0200470018,business_4
SYNID0200470078,business_4
SYNID0200470142,business_1
SYNID0200470190,business_4
SYNID0200470265,business_4
SYNID0200470575,business_4
SYNID0200470576,business_4
SYNID0200470681,business_1
SYNID0200470802,business_1
SYNID0200470918,business_4
SYNID0200471023,business_4
SYNID0200471097,business_1
SYNID0200471153,business_2
SYNID0200471254,business_1
SYNID0200471463,business_1
SYNID0200471590,business_1
SYNID0200471607,business_6
SYNID0200471688,business_4
SYNID0200471899,business_6
SYNID0200472050,business_1
SYNID0200472087,business_2
SYNID0200472492,business_4
SYNID0200472572,business_4
SYNID0200472614,business_4
SYNID0200472811,business_1
SYNID0200472959,business_4
SYNID0200473181,business_1
SYNID0200473199,business_2
SYNID0200473415,business_1
SYNID0200473490,business_4
SYNID0200473531,business_4
SYNID0200473572,business_1
SYNID0200473592,business_4
SYNID0200473744,business_1
SYNID0200473757,business_2
SYNID0200473765,business_2
SYNID0200473776,business_1
SYNID0200473819,business_1
SYNID0200473879,business_6
SYNID0200474394,business_4
SYNID0200474424,business_1
SYNID0200474662,business_3
SYNID0200474726,business_4
SYNID0200474895,business_1
SYNID0200474972,business_6
SYNID0200475240,business_1
SYNID0200475297,business_4
SYNID0200475398,business_1
SYNID0200475481,business_4
SYNID0200475494,business_1
SYNID0200475501,business_2
SYNID0200475642,business_4
SYNID0200475911,business_1
SYNID0200475973,business_1
SYNID0200477170,business_4
SYNID0200477211,business_1
SYNID0200477227,business_1
SYNID0200477516,business_1
SYNID0200477649,business_1
SYNID0200477731,business_1
SYNID0200477792,business_4
SYNID0200478789,business_1
SYNID0200478813,business_6
SYNID0200478840,business_1
SYNID0200479033,business_6
SYNID0200479056,business_1
SYNID0200479059,business_1
SYNID0200479135,business_4
SYNID0200479155,business_4
SYNID0200479446,business_4
SYNID0200479478,business_4
SYNID0200479544,business_4
SYNID0200479591,business_4
SYNID0200479737,business_6
SYNID0200479894,business_1
SYNID0200479941,business_2
SYNID0200480063,business_6
SYNID0200480250,business_1
SYNID0200480399,business_1
SYNID0200480606,business_4
SYNID0200480645,business_1
SYNID0200480858,business_4
SYNID0200481119,business_4
SYNID0200481199,business_1
SYNID0200481354,business_1
SYNID0200481431,business_6
SYNID0200481533,business_2
SYNID0200481673,business_6
SYNID0200481816,business_1
SYNID0200481904,business_4
SYNID0200482009,business_1
SYNID0200482022,business_1
SYNID0200482025,business_4
SYNID0200482261,business_4
SYNID0200482514,business_1
SYNID0200482658,business_1
SYNID0200482751,business_4
SYNID0200482784,business_4
SYNID0200482839,business_4
SYNID0200482923,business_4
SYNID0200482948,business_1
SYNID0200483127,business_4
SYNID0200483286,business_3
SYNID0200483480,business_3
SYNID0200483509,business_1
SYNID0200483554,business_1
SYNID0200483555,business_4
SYNID0200483668,business_1
SYNID0200483740,business_1
SYNID0200483795,business_4
SYNID0200483946,business_4
SYNID0200483995,business_2
SYNID0200484336,business_1
SYNID0200484383,business_4
SYNID0200484478,business_4
SYNID0200484643,business_4
SYNID0200484644,business_1
SYNID0200484931,business_1
SYNID0200484957,business_4
SYNID0200485086,business_1
SYNID0200485192,business_1
SYNID0200485273,business_6
SYNID0200485276,business_4
SYNID0200485331,business_4
SYNID0200485484,business_1
SYNID0200485524,business_1
SYNID0200485667,business_3
SYNID0200485681,business_1
SYNID0200485755,business_1
SYNID0200485957,business_4
SYNID0200486202,business_4
SYNID0200486216,business_1
SYNID0200486289,business_4
SYNID0200486365,business_1
SYNID0200486419,business_1
SYNID0200486474,business_1
SYNID0200486595,business_6
SYNID0200486637,business_1
SYNID0200487040,business_4
SYNID0200487337,business_1
SYNID0200487583,business_4
SYNID0200487593,business_1
SYNID0200487702,business_4
SYNID0200487781,business_1
SYNID0200487923,business_4
SYNID0200487996,business_6
SYNID0200488190,business_1
SYNID0200488215,business_4
SYNID0200488305,business_4
SYNID0200488526,business_2
SYNID0200488698,business_1
SYNID0200488815,business_1
SYNID0200488817,business_4
SYNID0200488877,business_4
SYNID0200488915,business_4
SYNID0200488932,business_2
SYNID0200488987,business_1
SYNID0200488997,business_4
SYNID0200489078,business_1
SYNID0200489089,business_4
SYNID0200489210,business_2
SYNID0200489546,business_2
SYNID0200489818,business_4
SYNID0200490046,business_1
SYNID0200490233,business_1
SYNID0200490451,business_1
SYNID0200490486,business_1
SYNID0200490715,business_1
SYNID0200490764,business_4
SYNID0200490769,business_1
SYNID0200490880,business_1
SYNID0200490974,business_2
SYNID0200491109,business_1
SYNID0200491134,business_1
SYNID0200491361,business_1
SYNID0200491433,business_1
SYNID0200491566,business_1
SYNID0200491578,business_1
SYNID0200491681,business_1
SYNID0200491836,business_2
SYNID0200492145,business_4
SYNID0200492177,business_1
SYNID0200492186,business_1
SYNID0200492222,business_4
SYNID0200492316,business_2
SYNID0200492345,business_1
SYNID0200492458,business_4
SYNID0200492497,business_1
SYNID0200492627,business_1
SYNID0200493143,business_1
SYNID0200493155,business_1
SYNID0200493348,business_1
SYNID0200493472,business_1
SYNID0200493567,business_1
SYNID0200493584,business_3
SYNID0200493625,business_1
SYNID0200493713,business_1
SYNID0200493743,business_2
SYNID0200493816,business_1
SYNID0200494172,business_1
SYNID0200494210,business_4
SYNID0200494235,business_4
SYNID0200494373,business_1
SYNID0200494499,business_1
SYNID0200494607,business_4
SYNID0200494653,business_4
SYNID0200494655,business_1
SYNID0200494696,business_1
SYNID0200494812,business_4
SYNID0200495051,business_6
SYNID0200495063,business_1
SYNID0200495154,business_6
SYNID0200495206,business_1
SYNID0200495542,business_4
SYNID0200495546,business_1
SYNID0200495642,business_2
SYNID0200495714,business_1
SYNID0200495892,business_1
SYNID0200496043,business_1
SYNID0200496108,business_4
SYNID0200496136,business_4
SYNID0200496198,business_1
SYNID0200496310,business_4
SYNID0200496442,business_1
SYNID0200496574,business_1
SYNID0200496670,business_1
SYNID0200496724,business_1
SYNID0200496861,business_1
SYNID0200496934,business_4
SYNID0200497293,business_1
SYNID0200497405,business_1
SYNID0200497561,business_4
SYNID0200497614,business_1
SYNID0200497755,business_4
SYNID0200497821,business_1
SYNID0200497836,business_1
SYNID0200497846,business_4
SYNID0200497928,business_4
SYNID0200497954,business_4
SYNID0200497997,business_1
SYNID0200498006,business_1
SYNID0200498025,business_1
SYNID0200498290,business_1
SYNID0200498543,business_6
SYNID0200498716,business_1
SYNID0200498815,business_1
SYNID0200498826,business_1
SYNID0200498963,business_6
SYNID0200499095,business_6
SYNID0200499286,business_4
SYNID0200499426,business_1
SYNID0200499487,business_1
SYNID0200499525,business_4
SYNID0200499653,business_1
SYNID0200499729,business_1
SYNID0200500264,business_1
SYNID0200500273,business_1
SYNID0200500365,business_4
SYNID0200500413,business_2
SYNID0200500497,business_4
SYNID0200500709,business_6
SYNID0200500737,business_1
SYNID0200500740,business_2
SYNID0200500802,business_4
SYNID0200500815,business_1
SYNID0200500850,business_4
SYNID0200501057,business_4
SYNID0200501181,business_1
SYNID0200501296,business_6
SYNID0200502169,business_1
SYNID0200502175,business_2
SYNID0200502312,business_1
SYNID0200502632,business_1
SYNID0200502799,business_2
SYNID0200502810,business_4
SYNID0200502869,business_6
SYNID0200502959,business_1
SYNID0200503207,business_1
SYNID0200503295,business_4
SYNID0200503309,business_4
SYNID0200503560,business_1
SYNID0200503663,business_4
SYNID0200503732,business_1
SYNID0200503740,business_6
SYNID0200503812,business_4
SYNID0200503926,business_6
SYNID0200503990,business_6
SYNID0200504000,business_1
SYNID0200504028,business_4
SYNID0200504088,business_1
SYNID0200504089,business_1
SYNID0200504185,business_1
SYNID0200504555,business_4
SYNID0200504666,business_1
SYNID0200504749,business_4
SYNID0200505119,business_1
SYNID0200505150,business_1
SYNID0200505232,business_5
SYNID0200505306,business_4
SYNID0200505367,business_1
SYNID0200505540,business_4
SYNID0200505613,business_1
SYNID0200505771,business_4
SYNID0200505852,business_1
SYNID0200505869,business_1
SYNID0200505910,business_4
SYNID0200506086,business_1
SYNID0200506546,business_1
SYNID0200506763,business_6
SYNID0200506862,business_5
SYNID0200506922,business_1
SYNID0200506958,business_1
SYNID0200506992,business_3
SYNID0200507172,business_4
SYNID0200507304,business_1
SYNID0200507338,business_1
SYNID0200507354,business_1
SYNID0200507482,business_6
SYNID0200507613,business_1
SYNID0200507659,business_4
SYNID0200507696,business_1
SYNID0200507764,business_6
SYNID0200507776,business_1
SYNID0200507823,business_4
SYNID0200508384,business_1
SYNID0200508387,business_4
SYNID0200508409,business_2
SYNID0200508421,business_1
SYNID0200508751,business_4
SYNID0200508863,business_1
SYNID0200509059,business_3
SYNID0200509092,business_4
SYNID0200509368,business_4
SYNID0200509401,business_2
SYNID0200509456,business_4
SYNID0200509515,business_1
SYNID0200509844,business_1
SYNID0200509849,business_4
SYNID0200510000,business_1
SYNID0200510044,business_4
SYNID0200510070,business_1
SYNID0200510094,business_1
SYNID0200510325,business_4
SYNID0200510544,business_4
SYNID0200510582,business_1
SYNID0200511003,business_1
SYNID0200511598,business_6
SYNID0200512009,business_1
SYNID0200512031,business_1
SYNID0200512122,business_1
SYNID0200512587,business_1
SYNID0200512606,business_4
SYNID0200512670,business_4
SYNID0200512713,business_1
SYNID0200512824,business_4
SYNID0200512897,business_4
SYNID0200513104,business_4
SYNID0200513177,business_6
SYNID0200513190,business_6
SYNID0200513227,business_4
SYNID0200513254,business_4
SYNID0200513492,business_1
SYNID0200513510,business_1
SYNID0200513955,business_1
SYNID0200514031,business_1
SYNID0200514054,business_3
SYNID0200514060,business_4
SYNID0200514179,business_2
SYNID0200514289,business_1
SYNID0200514506,business_1
SYNID0200514647,business_1
SYNID0200514747,business_6
SYNID0200514751,business_1
SYNID0200514840,business_1
SYNID0200515022,business_4
SYNID0200515081,business_6
SYNID0200515363,business_4
SYNID0200515425,business_4
SYNID0200515456,business_4
SYNID0200515794,business_1
SYNID0200515886,business_4
SYNID0200516011,business_4
SYNID0200516013,business_1
SYNID0200516057,business_1
SYNID0200516398,business_4
SYNID0200516523,business_1
SYNID0200516593,business_1
SYNID0200516794,business_4
SYNID0200516821,business_1
SYNID0200517253,business_1
SYNID0200517258,business_1
SYNID0200517512,business_4
SYNID0200517646,business_4
SYNID0200517734,business_2
SYNID0200517796,business_1
SYNID0200517953,business_1
SYNID0200518057,business_2
SYNID0200518402,business_1
SYNID0200518515,business_4
SYNID0200518987,business_4
SYNID0200519070,business_1
SYNID0200519112,business_4
SYNID0200519227,business_4
SYNID0200519269,business_6
SYNID0200519321,business_1
SYNID0200519372,business_1
SYNID0200519395,business_4
SYNID0200519616,business_1
SYNID0200519822,business_1
SYNID0200520142,business_6
SYNID0200520182,business_1
SYNID0200520608,business_4
SYNID0200520619,business_4
SYNID0200520703,business_4
SYNID0200520764,business_4
SYNID0200520769,business_1
SYNID0200520831,business_1
SYNID0200520875,business_4
SYNID0200520926,business_1
SYNID0200521124,business_4
SYNID0200521239,business_2
SYNID0200521447,business_6
SYNID0200521470,business_5
SYNID0200521608,business_2
SYNID0200521651,business_6
SYNID0200521745,business_1
SYNID0200521850,business_1
SYNID0200522225,business_4
SYNID0200522327,business_4
SYNID0200522343,business_1
SYNID0200522367,business_1
SYNID0200522455,business_4
SYNID0200522476,business_4
SYNID0200522492,business_1
SYNID0200522568,business_1
SYNID0200522649,business_1
SYNID0200522659,business_4
SYNID0200522752,business_4
SYNID0200522789,business_3
SYNID0200522835,business_4
SYNID0200522899,business_1
SYNID0200522911,business_1
SYNID0200522994,business_6
SYNID0200523004,business_1
SYNID0200523037,business_6
SYNID0200523086,business_4
SYNID0200523115,business_2
SYNID0200523387,business_1
SYNID0200523468,business_1
SYNID0200523490,business_4
SYNID0200523645,business_4
SYNID0200523887,business_1
SYNID0200523906,business_4
SYNID0200523924,business_1
SYNID0200523984,business_4
SYNID0200524110,business_4
SYNID0200524111,business_2
SYNID0200524159,business_1
SYNID0200524204,business_1
SYNID0200524333,business_3
SYNID0200524462,business_1
SYNID0200524706,business_2
SYNID0200524968,business_1
SYNID0200525229,business_4
SYNID0200525242,business_1
SYNID0200525315,business_4
SYNID0200525477,business_1
SYNID0200525501,business_4
SYNID0200525570,business_6
SYNID0200525572,business_4
SYNID0200525752,business_4
SYNID0200525851,business_6
SYNID0200525900,business_4
SYNID0200525992,business_4
SYNID0200526061,business_4
SYNID0200526483,business_6
SYNID0200526591,business_1
SYNID0200526730,business_6
SYNID0200527005,business_1
SYNID0200527021,business_1
SYNID0200527193,business_4
SYNID0200527213,business_1
SYNID0200527241,business_1
SYNID0200527251,business_4
SYNID0200527355,business_1
SYNID0200527506,business_1
SYNID0200527533,business_1
SYNID0200527585,business_4
SYNID0200527593,business_6
SYNID0200527959,business_1
SYNID0200528056,business_1
SYNID0200528115,business_4
SYNID0200528299,business_1
SYNID0200528443,business_4
SYNID0200528474,business_4
SYNID0200528553,business_1
SYNID0200528587,business_6
SYNID0200528620,business_4
SYNID0200528660,business_1
SYNID0200528685,business_3
SYNID0200528848,business_2
SYNID0200528865,business_4
SYNID0200528874,business_1
SYNID0200528962,business_1
SYNID0200529088,business_1
SYNID0200529142,business_1
SYNID0200529149,business_1
SYNID0200529228,business_1
SYNID0200529855,business_1
SYNID0200529916,business_1
SYNID0200530175,business_1
SYNID0200530200,business_1
SYNID0200530366,business_1
SYNID0200530631,business_1
SYNID0200530767,business_1
SYNID0200531138,business_1
SYNID0200531195,business_1
SYNID0200531510,business_1
SYNID0200531526,business_1
SYNID0200531782,business_4
SYNID0200531948,business_1
SYNID0200532000,business_1
SYNID0200532213,business_6
SYNID0200532281,business_4
SYNID0200532299,business_1
SYNID0200532326,business_4
SYNID0200532394,business_6
SYNID0200532469,business_4
SYNID0200532710,business_2
SYNID0200532795,business_1
SYNID0200532870,business_4
SYNID0200532946,business_1
SYNID0200533022,business_6
SYNID0200533161,business_1
SYNID0200533196,business_1
SYNID0200533256,business_1
SYNID0200533305,business_1
SYNID0200533345,business_1
SYNID0200533476,business_2
SYNID0200533515,business_2
SYNID0200533556,business_1
SYNID0200533905,business_4
SYNID0200534001,business_4
SYNID0200534041,business_4
SYNID0200534082,business_1
SYNID0200534129,business_1
SYNID0200534136,business_4
SYNID0200534283,business_4
SYNID0200534434,business_1
SYNID0200534513,business_5
SYNID0200534550,business_1
SYNID0200534604,business_1
SYNID0200534637,business_1
SYNID0200534723,business_1
SYNID0200534905,business_1
SYNID0200535036,business_1
SYNID0200535427,business_1
SYNID0200535771,business_1
SYNID0200536030,business_1
SYNID0200536271,business_1
SYNID0200536291,business_1
SYNID0200536595,business_4
SYNID0200536655,business_6
SYNID0200537111,business_2
SYNID0200537367,business_1
SYNID0200537412,business_1
SYNID0200537495,business_1
SYNID0200537685,business_4
SYNID0200537727,business_1
SYNID0200537760,business_1
SYNID0200537786,business_4
SYNID0200537853,business_4
SYNID0200537915,business_6
SYNID0200537927,business_4
SYNID0200537980,business_4
SYNID0200538292,business_4
SYNID0200538437,business_4
SYNID0200538473,business_4
SYNID0200538560,business_1
SYNID0200538807,business_4
SYNID0200538827,business_1
SYNID0200538929,business_1
SYNID0200538935,business_1
SYNID0200539140,business_1
SYNID0200539192,business_4
SYNID0200539259,business_4
SYNID0200539957,business_1
SYNID0200540011,business_1
SYNID0200540168,business_4
SYNID0200540481,business_1
SYNID0200540751,business_1
SYNID0200540784,business_2
SYNID0200540818,business_4
SYNID0200540916,business_1
SYNID0200541017,business_4
SYNID0200541104,business_6
SYNID0200541130,business_4
SYNID0200541211,business_2
SYNID0200541226,business_2
SYNID0200541246,business_1
SYNID0200541323,business_1
SYNID0200541745,business_2
SYNID0200541801,business_1
SYNID0200541847,business_1
SYNID0200541889,business_1
SYNID0200542009,business_4
SYNID0200542076,business_1
SYNID0200542227,business_1
SYNID0200542632,business_1
SYNID0200542726,business_4
SYNID0200542742,business_4
SYNID0200542868,business_1
SYNID0200542961,business_1
SYNID0200542996,business_4
SYNID0200543023,business_1
SYNID0200543533,business_3
SYNID0200543834,business_1
SYNID0200544052,business_1
SYNID0200544100,business_4
SYNID0200544138,business_6
SYNID0200544460,business_4
SYNID0200544532,business_1
SYNID0200544535,business_4
SYNID0200544540,business_4
SYNID0200544892,business_4
SYNID0200544906,business_4
SYNID0200544990,business_1
SYNID0200545011,business_4
SYNID0200545062,business_4
SYNID0200545455,business_6
SYNID0200545767,business_1
SYNID0200545803,business_4
SYNID0200545813,business_4
SYNID0200545891,business_4
SYNID0200545974,business_4
SYNID0200546061,business_1
SYNID0200546200,business_1
SYNID0200546320,business_4
SYNID0200546723,business_1
SYNID0200546808,business_1
SYNID0200546845,business_2
SYNID0200546997,business_1
SYNID0200547051,business_1
SYNID0200547094,business_6
SYNID0200547138,business_6
SYNID0200547399,business_1
SYNID0200547424,business_1
SYNID0200547447,business_4
SYNID0200547467,business_4
SYNID0200547511,business_1
SYNID0200547582,business_1
SYNID0200547780,business_1
SYNID0200547839,business_4
SYNID0200547864,business_4
SYNID0200547885,business_2
SYNID0200548113,business_6
SYNID0200548156,business_2
SYNID0200548300,business_1
SYNID0200548441,business_4
SYNID0200548484,business_3
SYNID0200548892,business_1
SYNID0200549394,business_4
SYNID0200549593,business_2
SYNID0200549766,business_1
SYNID0200549915,business_1
SYNID0200549946,business_1
SYNID0200549975,business_1
SYNID0200550078,business_1
SYNID0200550357,business_6
SYNID0200550469,business_3
SYNID0200550808,business_1
SYNID0200550943,business_1
SYNID0200550964,business_1
SYNID0200551017,business_1
SYNID0200551038,business_1
SYNID0200551046,business_1
SYNID0200551119,business_4
SYNID0200551480,business_6
SYNID0200551694,business_2
SYNID0200551902,business_1
SYNID0200552067,business_1
SYNID0200552348,business_1
SYNID0200552367,business_2
SYNID0200552390,business_1
SYNID0200552441,business_1
SYNID0200552449,business_1
SYNID0200552619,business_4
SYNID0200552718,business_4
SYNID0200552733,business_4
SYNID0200552788,business_1
SYNID0200552983,business_1
SYNID0200553030,business_4
SYNID0200553272,business_4
SYNID0200553473,business_2
SYNID0200553721,business_1
SYNID0200553788,business_1
SYNID0200553806,business_4
SYNID0200553953,business_1
SYNID0200554113,business_1
SYNID0200554257,business_6
SYNID0200554364,business_3
SYNID0200554508,business_3
SYNID0200555261,business_1
SYNID0200555315,business_1
SYNID0200555367,business_1
SYNID0200555428,business_4
SYNID0200555443,business_1
SYNID0200555645,business_5
SYNID0200555719,business_2
SYNID0200555740,business_1
SYNID0200555743,business_1
SYNID0200555820,business_1
