customer_id,province,city,occupation_code,account_age,birth_business_age,transaction_count_ABM,transaction_count_EFT,transaction_count_EMT,debit_transaction_count,debit_transaction_amount,credit_transaction_count,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_ecommerce_count,card_non_ecommerce_count,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,abm_cash_count,Averagetime_between_transaction_day,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days,cheque_user,western_union_user,wire_user
SYNID0108952593,AB,other,SELF_EMPLOYED,10.35,52.78,0.0,26.0,9.0,16.0,1145269.0,19.0,1876691.0,71579.3125,98773.2105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.4791615604575163,3.191464689494925,1.4506770833333331,20.0,0.0,0.0,0.0
SYNID0108952698,ON,BRAMPTON,STUDENT,2.94,23.49,1.0,24.0,7.0,71.0,812335.0,18.0,1331178.0,11441.338028169012,73954.33333333333,15.0,11.0,1.0,2.0,54.0,19.0,0.1785714285714285,5814,0.0,1.0409556502525252,0.923518619411748,0.7923784722222222,22.47191011235955,1.0,0.0,0.0
SYNID0108952997,ON,OTTAWA,OTHER,18.24,28.26,0.0,24.0,17.0,72.0,1041412.0,23.0,2169083.0,14464.055555555557,94307.95652173914,18.0,9.0,1.0,3.0,44.0,19.0,0.1489361702127659,5814,0.0,0.9744510933806146,0.989963537584294,0.734994212962963,22.105263157894736,1.0,0.0,0.0
SYNID0108953043,BC,VICTORIA,OTHER,21.66,47.54,3.0,7.0,1.0,142.0,978202.0,9.0,259513.0,6888.74647887324,28834.777777777777,39.0,12.0,1.0,12.0,127.0,38.0,0.1870503597122302,5411,3.0,0.5894956790123457,0.6228826564801976,0.3736805555555555,26.490066225165563,1.0,0.0,0.0
SYNID0108953061,AB,EDMONTON,OTHER,23.57,60.28,0.0,10.0,2.0,6.0,143384.0,6.0,217268.0,23897.33333333333,36211.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,7.747667297979799,7.038966861424289,7.057650462962963,25.0,0.0,0.0,0.0
SYNID0108953122,ON,BRAMPTON,UNEMPLOYED,16.9,34.75,6.0,62.0,11.0,278.0,2878638.71,45.0,4997133.0,10354.81550359712,111047.4,50.0,12.0,1.0,49.0,195.0,46.0,0.1762295081967213,5814,6.0,0.2838016520013803,0.3220342338168752,0.1581018518518518,21.36222910216718,0.0,0.0,0.0
SYNID0108953999,MB,WINNIPEG,SELF_EMPLOYED,2.89,47.16,2.0,26.0,10.0,74.0,782602.0,15.0,2388502.0,10575.702702702703,159233.46666666667,21.0,8.0,1.0,7.0,44.0,19.0,0.196078431372549,5814,2.0,1.0237791982323232,1.0396382964002848,0.7824189814814815,24.719101123595504,0.0,0.0,0.0
SYNID0108954024,ON,other,14100,25.54,58.58,1.0,0.0,2.0,24.0,68077.0,1.0,14083.0,2836.5416666666665,14083.0,9.0,4.0,1.0,5.0,16.0,14.0,0.238095238095238,5814,1.0,3.5291251929012346,3.063102126785083,2.800758101851852,12.0,1.0,0.0,0.0
SYNID0108954187,NS,other,OTHER,16.48,25.54,5.0,19.0,14.0,198.0,1474127.97,22.0,2069740.0,7445.090757575757,94079.09090909093,41.0,13.0,1.0,22.0,158.0,40.0,0.15,5411,5.0,0.4184040461694571,0.4556918701368728,0.225011574074074,25.0,1.0,0.0,0.0
SYNID0108954611,other,other,SELF_EMPLOYED,20.63,44.35,1.0,28.0,24.0,133.0,1660843.05,27.0,2179194.0,12487.54172932331,80710.88888888889,34.0,11.0,1.0,13.0,94.0,34.0,0.1682242990654205,5814,1.0,0.5703561029583042,0.6001355263950027,0.332824074074074,21.875,0.0,0.0,0.0
SYNID0108954742,AB,EDMONTON,UNEMPLOYED,14.21,39.54,0.0,0.0,0.0,1.0,25908.0,0.0,0.0,25908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,1.329193984885621,1.3704641589763,0.8780815972222222,100.0,1.0,0.0,0.0
SYNID0108954979,ON,BRAMPTON,RETIRED,25.8,83.1,2.0,23.0,0.0,114.0,960360.0,15.0,1677458.0,8424.21052631579,111830.53333333334,31.0,14.0,1.0,20.0,84.0,33.0,0.1634615384615384,5814,2.0,0.6998306387442129,0.723926739493085,0.4428356481481481,22.48062015503876,0.0,0.0,0.0
SYNID0108955235,other,other,RETIRED,33.18,81.08,0.0,8.0,0.0,4.0,54772.0,5.0,366286.0,13693.0,73257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,8.625031828703703,6.720019818520382,7.623391203703703,22.22222222222222,1.0,0.0,0.0
SYNID0108955295,other,other,OTHER,26.11,59.98,4.0,34.0,52.0,79.0,1752743.73,49.0,3130157.0,22186.629493670887,63880.755102040814,18.0,8.0,1.0,11.0,27.0,14.0,0.3157894736842105,5814,3.0,0.720474537037037,0.8169280722822457,0.4673842592592592,20.3125,0.0,0.0,0.0
SYNID0108955444,ON,SCARBOROUGH,RETIRED,40.91,76.09,4.0,30.0,6.0,202.0,1877460.27,29.0,7101105.92,9294.357772277228,244865.72137931036,42.0,13.0,1.0,35.0,153.0,40.0,0.1382978723404255,5814,3.0,0.3957763687600644,0.4126892234699278,0.2398148148148148,22.51082251082251,1.0,1.0,0.0
SYNID0108955566,other,other,SELF_EMPLOYED,20.41,42.15,0.0,6.0,0.0,3.0,285291.0,3.0,462724.0,95097.0,154241.33333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,16.962474537037036,13.92699317704353,10.52832175925926,16.666666666666664,0.0,0.0,0.0
SYNID0108956546,ON,BRAMPTON,STUDENT,4.96,31.92,0.0,15.0,18.0,35.0,496074.0,13.0,315260.0,14173.542857142857,24250.76923076923,7.0,7.0,1.0,2.0,13.0,13.0,0.1333333333333333,0,0.0,1.8898345153664304,1.732534829583942,1.341759259259259,18.75,0.0,0.0,0.0
SYNID0108956608,BC,other,SELF_EMPLOYED,14.17,43.12,0.0,25.0,0.0,68.0,1046524.0,11.0,515154.0,15390.058823529413,46832.181818181816,19.0,8.0,1.0,9.0,45.0,28.0,0.1296296296296296,5814,0.0,1.168968571937322,1.451263708978077,0.7101967592592593,21.518987341772156,0.0,0.0,0.0
SYNID0108956616,ON,MISSISSAUGA,10019,32.83,56.25,0.0,43.0,20.0,149.0,2108141.0,34.0,2684284.0,14148.597315436242,78949.5294117647,31.0,12.0,1.0,10.0,109.0,31.0,0.1512605042016806,5814,0.0,0.4993379248066748,0.5057391401185726,0.3434375,19.672131147540984,1.0,0.0,0.0
SYNID0108956777,ON,other,OTHER,17.59,22.3,11.0,0.0,4.0,19.0,83647.0,8.0,315927.61,4402.473684210527,39490.95125,9.0,7.0,1.0,3.0,7.0,10.0,0.1,0,10.0,3.4573691239316244,2.744653961298357,3.0847280092592597,22.22222222222222,1.0,0.0,0.0
SYNID0108956953,ON,other,RETIRED,35.77,77.92,9.0,23.0,5.0,154.0,773633.25,17.0,1523230.0,5023.592532467533,89601.76470588235,38.0,13.0,1.0,25.0,109.0,35.0,0.1343283582089552,5411,9.0,0.535310866013072,0.5496019776546877,0.3873611111111111,20.46783625730994,0.0,0.0,0.0
SYNID0108956973,BC,other,73300,8.02,28.93,8.0,17.0,14.0,25.0,399899.88,17.0,1272720.21,15995.9952,74865.89470588235,6.0,5.0,1.0,1.0,2.0,3.0,0.3333333333333333,0,6.0,2.1761543021680216,2.149013480509548,1.6960648148148147,26.190476190476197,0.0,0.0,0.0
SYNID0108957123,NB,other,UNEMPLOYED,5.85,22.32,3.0,10.0,20.0,87.0,640532.61,19.0,1154626.0,7362.443793103448,60769.78947368421,27.0,12.0,1.0,9.0,64.0,27.0,0.1506849315068493,5411,3.0,0.8694210758377425,0.9558341220557866,0.5513773148148148,19.81132075471698,0.0,0.0,0.0
SYNID0108957124,other,other,OTHER,7.07,47.55,0.0,6.0,23.0,13.0,205178.0,16.0,636751.0,15782.923076923076,39796.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.7984899966931214,2.4512732916043025,2.2613252314814813,20.689655172413797,0.0,0.0,0.0
SYNID0108957577,BC,other,STUDENT,4.47,24.2,0.0,28.0,14.0,36.0,937305.0,28.0,3870385.0,26036.25,138228.0357142857,9.0,6.0,1.0,1.0,18.0,10.0,0.2105263157894736,5411,0.0,1.389899507642563,1.5443965853215906,0.8596527777777778,23.4375,0.0,0.0,1.0
SYNID0108957698,AB,CALGARY,95109,7.96,30.72,0.0,24.0,43.0,39.0,874232.0,37.0,1999898.0,22416.20512820513,54051.2972972973,6.0,7.0,1.0,2.0,7.0,7.0,0.2222222222222222,5411,0.0,1.1577274691358026,1.3788097689635364,0.7718634259259259,19.73684210526316,0.0,0.0,0.0
SYNID0108958094,QC,MONTREAL,OTHER,9.77,39.73,0.0,7.0,13.0,27.0,246747.0,9.0,169896.0,9138.777777777776,18877.33333333333,9.0,5.0,1.0,4.0,12.0,11.0,0.1875,5812,0.0,2.302119708994709,2.0496406467801638,1.8595601851851853,22.22222222222222,0.0,0.0,0.0
SYNID0108958128,ON,TORONTO,OTHER,4.13,29.67,0.0,16.0,15.0,164.0,1131940.0,23.0,1945963.0,6902.073170731707,84607.08695652174,36.0,12.0,1.0,27.0,129.0,33.0,0.1987179487179487,5814,0.0,0.491693486160892,0.4813707905075887,0.3337152777777777,22.459893048128343,0.0,0.0,0.0
SYNID0108958246,other,other,73300,14.13,55.01,4.0,34.0,16.0,56.0,924204.0,23.0,2823830.0,16503.64285714286,122775.21739130437,18.0,9.0,1.0,3.0,21.0,14.0,0.2083333333333333,5814,3.0,1.1704012345679011,1.083422667753131,0.8607465277777777,24.050632911392405,1.0,0.0,0.0
SYNID0108958473,other,other,OTHER,29.3,47.55,0.0,4.0,0.0,2.0,611792.0,4.0,91472.0,305896.0,22868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,13.930844907407408,16.49531988940099,5.20480324074074,16.666666666666664,1.0,0.0,0.0
SYNID0108958554,BC,VANCOUVER,OTHER,1.5,31.36,4.0,28.0,2.0,102.0,876139.0,21.0,1838294.77,8589.598039215687,87537.8461904762,30.0,13.0,1.0,10.0,79.0,29.0,0.1685393258426966,5411,3.0,0.7481723398603521,0.8841277428985037,0.4600636574074074,22.76422764227642,0.0,0.0,0.0
SYNID0108958690,ON,other,OTHER,6.42,47.55,0.0,21.0,10.0,51.0,692122.0,13.0,1630611.0,13571.019607843138,125431.6153846154,11.0,11.0,1.0,4.0,29.0,17.0,0.1818181818181818,5411,0.0,1.409795524691358,1.3616200732577184,0.8541782407407408,25.0,0.0,0.0,0.0
SYNID0108958714,other,other,RETIRED,10.34,64.06,6.0,15.0,3.0,33.0,351682.77,8.0,2069676.0,10657.053636363637,258709.5,10.0,8.0,1.0,3.0,14.0,10.0,0.3529411764705882,5411,5.0,2.0777936921296294,2.028545587612015,1.4291840277777776,21.951219512195124,0.0,0.0,0.0
SYNID0108959024,ON,LONDON,STUDENT,14.13,24.85,0.0,41.0,8.0,163.0,1279909.0,30.0,2099726.0,7852.20245398773,69990.86666666667,42.0,13.0,1.0,30.0,114.0,37.0,0.2083333333333333,5814,0.0,0.4754755015432099,0.5339363759992644,0.3170717592592592,21.243523316062177,0.0,0.0,0.0
SYNID0108959031,ON,HAMILTON,SELF_EMPLOYED,14.13,40.18,5.0,0.0,5.0,236.0,2333144.13,4.0,67030.0,9886.203940677966,16757.5,56.0,13.0,1.0,44.0,185.0,44.0,0.2052401746724891,5814,5.0,0.3811357604989927,0.4254542783546262,0.2141319444444444,22.08333333333333,1.0,0.0,0.0
SYNID0108959399,other,other,RETIRED,14.13,70.83,2.0,3.0,98.0,84.0,3425403.0,51.0,1948917.0,40778.607142857145,38214.05882352941,12.0,6.0,1.0,2.0,15.0,13.0,0.1176470588235294,5310,1.0,0.6795807421227198,0.7746711301637282,0.3563425925925926,24.444444444444443,1.0,0.0,0.0
SYNID0108959425,other,other,RETIRED,14.19,40.55,12.0,18.0,4.0,356.0,2884489.54,19.0,2536986.0,8102.498707865168,133525.57894736843,69.0,14.0,1.0,43.0,297.0,56.0,0.1676470588235294,5411,11.0,0.245484842295504,0.289939842616642,0.1223032407407407,18.666666666666668,1.0,0.0,0.0
SYNID0108959482,ON,MISSISSAUGA,SELF_EMPLOYED,9.17,55.82,0.0,0.0,0.0,7.0,23521.0,0.0,0.0,3360.1428571428573,0.0,3.0,4.0,1.0,1.0,6.0,6.0,0.2857142857142857,5912,0.0,12.701728395061728,14.36056034647148,7.471186342592592,14.285714285714285,0.0,0.0,0.0
SYNID0108959646,QC,other,RETIRED,2.01,71.21,7.0,0.0,0.0,70.0,436368.0,5.0,27253.29,6233.828571428571,5450.658,31.0,9.0,1.0,12.0,56.0,22.0,0.1764705882352941,5814,7.0,1.1805788601101102,1.1623576237636508,0.8864641203703704,24.0,0.0,0.0,0.0
SYNID0108959748,MB,WINNIPEG,OTHER,23.13,61.11,0.0,21.0,0.0,10.0,434237.0,11.0,1674772.0,43423.7,152252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,4.149958333333333,4.207216774299888,2.9997395833333336,23.809523809523807,0.0,0.0,0.0
SYNID0108960711,ON,OTTAWA,OTHER,14.7,43.72,0.0,0.0,5.0,4.0,148278.0,1.0,1276.0,37069.5,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,16.02958912037037,4.478937131579055,14.207569444444443,20.0,0.0,0.0,0.0
SYNID0108960954,BC,other,OTHER,2.33,24.18,6.0,27.0,45.0,95.0,1839508.69,36.0,2382156.0,19363.249368421053,66171.0,19.0,9.0,1.0,8.0,45.0,21.0,0.1698113207547169,5812,4.0,0.6959876246438746,0.6921638664030098,0.5069791666666666,22.137404580152676,0.0,0.0,0.0
SYNID0108961000,ON,MISSISSAUGA,UNEMPLOYED,26.38,57.17,11.0,13.0,16.0,30.0,2005171.5,16.0,877046.0,66839.05,54815.375,7.0,5.0,1.0,0.0,1.0,1.0,1.0,5499,11.0,2.00021450617284,1.791040865870127,1.2069444444444444,19.565217391304348,1.0,0.0,0.0
SYNID0108961090,ON,other,STUDENT,14.13,21.77,0.0,15.0,5.0,40.0,663937.0,14.0,996057.0,16598.425,71146.92857142857,11.0,7.0,1.0,3.0,23.0,18.0,0.0769230769230769,5411,0.0,1.7279935359888192,1.8040148531207043,1.1881018518518518,20.37037037037037,1.0,0.0,0.0
SYNID0108961219,other,other,OTHER,21.74,29.84,2.0,14.0,34.0,92.0,6399549.0,50.0,3627554.0,69560.31521739131,72551.08,15.0,10.0,1.0,13.0,52.0,24.0,0.2,5814,2.0,0.6507743137641188,0.7325183137367121,0.4497569444444444,21.12676056338028,1.0,0.0,0.0
SYNID0108961599,ON,LONDON,OTHER,6.96,51.06,5.0,97.0,11.0,97.0,1965267.86,61.0,5932147.73,20260.493402061853,97248.32344262296,17.0,10.0,1.0,6.0,39.0,20.0,0.2666666666666666,5411,4.0,0.5826639537626799,0.7062189755176127,0.2927199074074074,30.37974683544304,0.0,0.0,0.0
SYNID0108961672,other,other,RETIRED,32.8,96.73,0.0,30.0,0.0,17.0,412416.0,18.0,920958.0,24259.764705882357,51164.333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.6866373910675385,2.6502877013873767,1.7046990740740742,17.142857142857142,1.0,0.0,0.0
SYNID0108961700,ON,HAMILTON,OTHER,33.72,58.49,0.0,10.0,0.0,44.0,441231.0,3.0,114343.0,10027.977272727272,38114.333333333336,13.0,10.0,1.0,4.0,33.0,22.0,0.1621621621621621,5411,0.0,1.9341254025764896,1.7777381045264915,1.400190972222222,21.27659574468085,0.0,0.0,0.0
SYNID0108962008,other,other,RETIRED,15.2,58.77,0.0,15.0,6.0,8.0,752363.0,13.0,957081.0,94045.375,73621.61538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,4.318293981481482,4.144409226402903,2.547210648148148,19.047619047619047,0.0,0.0,0.0
SYNID0108962182,ON,HAMILTON,10019,31.54,44.71,23.0,26.0,34.0,57.0,1916927.72,34.0,1527467.48,33630.310877192984,44925.51411764706,11.0,10.0,1.0,2.0,6.0,7.0,0.25,5814,21.0,1.0190731738683128,0.9844031059607408,0.7430439814814815,21.978021978021975,0.0,0.0,0.0
SYNID0108962226,AB,other,OTHER,14.13,47.55,0.0,0.0,0.0,142.0,1225752.0,2.0,19192.0,8632.05633802817,9596.0,36.0,11.0,1.0,12.0,132.0,33.0,0.2013888888888889,5814,0.0,0.6376041666666666,0.7421859888539468,0.4362962962962963,22.22222222222222,0.0,0.0,0.0
SYNID0108962374,AB,CALGARY,OTHER,2.95,31.1,0.0,50.0,21.0,39.0,2582818.0,36.0,4845259.0,66226.10256410256,134590.52777777778,2.0,3.0,1.0,0.0,4.0,4.0,0.25,0,0.0,1.2201596909409411,1.6997238455010313,0.5898726851851852,22.666666666666664,0.0,0.0,0.0
SYNID0108962522,other,other,UNEMPLOYED,14.13,17.97,0.0,58.0,13.0,150.0,1418388.0,38.0,4033815.0,9455.92,106153.02631578948,27.0,12.0,1.0,18.0,99.0,36.0,0.1709401709401709,5814,0.0,0.4904240938799762,0.5666029259654685,0.3531481481481481,23.404255319148938,0.0,0.0,0.0
SYNID0108962674,ON,BRAMPTON,STUDENT,2.11,20.46,3.0,6.0,0.0,13.0,255227.75,9.0,983297.92,19632.903846153848,109255.32444444444,7.0,5.0,1.0,0.0,9.0,3.0,0.4444444444444444,5814,3.0,3.784736000881834,3.580462739213847,2.8394791666666666,18.181818181818183,1.0,1.0,0.0
SYNID0108962713,ON,other,10019,7.67,47.55,2.0,35.0,28.0,189.0,2271233.0,42.0,3931638.0,12017.10582010582,93610.42857142857,36.0,13.0,1.0,30.0,131.0,37.0,0.1987577639751552,5814,2.0,0.3979055454911433,0.453266158794412,0.2457407407407407,21.21212121212121,1.0,0.0,0.0
SYNID0108962959,BC,other,UNEMPLOYED,10.63,37.88,0.0,42.0,3.0,26.0,870662.0,19.0,1721156.0,33487.0,90587.15789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,1.946613268097643,1.802061482652505,1.1997800925925926,24.444444444444443,0.0,0.0,0.0
SYNID0108962988,ON,other,SELF_EMPLOYED,6.97,58.11,0.0,1.0,0.0,0.0,0.0,1.0,35062.0,0.0,35062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,1.329193984885621,1.3704641589763,0.8780815972222222,100.0,0.0,0.0,0.0
SYNID0108963066,other,other,STUDENT,33.87,35.61,0.0,16.0,1.0,182.0,1161292.0,14.0,1383447.0,6380.725274725275,98817.64285714286,35.0,10.0,1.0,27.0,152.0,43.0,0.1564245810055866,5814,0.0,0.4687235280151947,0.4951550742835128,0.2507523148148148,21.93877551020408,0.0,0.0,0.0
SYNID0108963403,AB,other,OTHER,9.08,29.96,1.0,16.0,3.0,23.0,276440.48,15.0,1321641.0,12019.151304347824,88109.4,7.0,6.0,1.0,1.0,12.0,11.0,0.1538461538461538,4121,1.0,2.118401213713714,2.4897830826123357,1.1655324074074074,15.789473684210526,1.0,0.0,0.0
SYNID0108963534,ON,BARRIE,OTHER,4.11,58.61,6.0,16.0,17.0,84.0,883176.26,23.0,1982549.0,10514.003095238097,86197.78260869565,25.0,11.0,1.0,7.0,53.0,21.0,0.1666666666666666,5814,6.0,0.8590247204751922,0.8666547525816027,0.5792997685185185,19.626168224299064,1.0,0.0,0.0
SYNID0108963574,other,other,SELF_EMPLOYED,4.62,49.56,1.0,14.0,45.0,75.0,2315756.0,27.0,1551875.0,30876.746666666662,57476.851851851854,14.0,7.0,1.0,8.0,34.0,23.0,0.1428571428571428,0,1.0,0.904873945727906,0.8424596662371332,0.7077777777777777,21.568627450980397,0.0,0.0,0.0
SYNID0108963641,ON,AJAX,STUDENT,1.2,29.09,0.0,9.0,2.0,8.0,151051.0,6.0,178136.0,18881.375,29689.33333333333,3.0,2.0,0.0,1.0,2.0,3.0,0.3333333333333333,0,0.0,6.452660256410256,4.938764258318208,5.126863425925926,14.285714285714285,0.0,0.0,0.0
SYNID0108963812,other,other,RETIRED,25.79,66.8,3.0,4.0,39.0,33.0,805146.0800000001,29.0,3457136.0,24398.366060606066,119211.58620689657,9.0,7.0,1.0,4.0,11.0,10.0,0.2,5814,3.0,1.4511799863387975,1.422835154094796,0.8277314814814815,19.35483870967742,1.0,0.0,0.0
SYNID0108963899,other,other,RETIRED,30.11,84.14,0.0,38.0,0.0,15.0,316539.0,23.0,2982958.0,21102.6,129693.82608695651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.459436936936937,3.0939089550256367,1.4796875,23.684210526315788,0.0,0.0,0.0
SYNID0108964082,other,other,UNEMPLOYED,19.59,87.63,0.0,38.0,0.0,15.0,191027.0,24.0,3739586.0,12735.133333333331,155816.08333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.3761004507797274,2.5363694920299253,1.1305034722222222,25.64102564102564,0.0,0.0,1.0
SYNID0108964334,BC,other,73300,23.96,63.46,1.0,11.0,0.0,197.0,2008219.0,22.0,1969386.0,10194.005076142132,89517.54545454546,41.0,12.0,1.0,30.0,164.0,43.0,0.1288659793814432,5814,1.0,0.4205796062691131,0.445694051890963,0.2592881944444444,22.37442922374429,1.0,0.0,1.0
SYNID0108964380,ON,other,OTHER,25.01,65.18,1.0,3.0,0.0,79.0,558781.0,5.0,968786.0,7073.177215189873,193757.2,26.0,8.0,1.0,7.0,71.0,27.0,0.1923076923076923,5814,1.0,1.0653539156626506,1.0145715231466648,0.7910648148148148,26.190476190476197,1.0,0.0,0.0
SYNID0108964588,ON,TORONTO,11100,1.95,29.97,0.0,0.0,9.0,7.0,365980.0,2.0,11006.0,52282.857142857145,5503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,9.242621527777777,7.86553164358389,6.253472222222222,11.11111111111111,0.0,0.0,0.0
SYNID0108964753,other,other,OTHER,1.4,43.82,0.0,0.0,28.0,19.0,385876.0,9.0,102838.0,20309.263157894737,11426.444444444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,3.30238511659808,4.158661309340671,1.5836574074074077,25.0,0.0,0.0,0.0
SYNID0108964848,other,other,OTHER,12.81,26.7,0.0,33.0,8.0,23.0,1831886.0,18.0,1446818.0,79647.21739130435,80378.77777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,2.274994791666667,3.618924302192653,0.9868055555555556,24.390243902439025,0.0,0.0,0.0
SYNID0108964925,ON,HAMILTON,10019,11.26,27.62,12.0,35.0,86.0,161.0,2624008.43,61.0,2180927.21,16298.189006211182,35752.90508196721,25.0,13.0,1.0,22.0,67.0,33.0,0.1573033707865168,5814,10.0,0.4129526981732864,0.4499300647276064,0.2612268518518518,24.774774774774773,0.0,0.0,0.0
SYNID0108965001,other,other,SELF_EMPLOYED,3.45,33.66,0.0,0.0,0.0,143.0,912459.0,0.0,0.0,6380.832167832168,0.0,42.0,13.0,1.0,27.0,116.0,33.0,0.1328671328671328,5814,0.0,0.6430438184663536,0.6623554361909829,0.4485185185185185,23.776223776223777,0.0,0.0,0.0
SYNID0108965067,other,other,OTHER,30.54,48.13,0.0,33.0,17.0,48.0,3504649.0,26.0,2041149.0,73013.52083333333,78505.73076923077,9.0,7.0,1.0,4.0,15.0,12.0,0.2105263157894736,5251,0.0,1.1820922120750887,1.429721451422498,0.6985069444444445,24.324324324324326,1.0,0.0,0.0
SYNID0108965248,ON,BRAMPTON,OTHER,25.66,59.19,1.0,8.0,8.0,14.0,307244.0,8.0,996357.0,21946.0,124544.625,3.0,2.0,1.0,0.0,3.0,2.0,0.6666666666666666,5814,1.0,4.290451388888889,4.151263129796701,3.935648148148148,18.181818181818183,1.0,0.0,0.0
SYNID0108965259,other,other,10019,3.02,53.38,0.0,0.0,3.0,1.0,32995.0,2.0,12761.0,32995.0,6380.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,6.786516203703704,5.962039572066992,6.786516203703704,33.33333333333333,0.0,0.0,0.0
SYNID0108965473,ON,TORONTO,313,5.8,31.21,0.0,24.0,30.0,89.0,1151882.0,26.0,1683844.0,12942.494382022473,64763.230769230766,24.0,9.0,1.0,5.0,56.0,23.0,0.180327868852459,5411,0.0,0.7925826429499675,0.7420070033272954,0.6131886574074075,21.73913043478261,0.0,0.0,0.0
SYNID0108965670,other,other,OTHER,14.13,35.88,0.0,1.0,8.0,22.0,234624.0,6.0,803934.0,10664.727272727272,133989.0,8.0,5.0,1.0,5.0,11.0,12.0,0.125,5411,0.0,3.330526834705075,2.489048506624092,2.827534722222222,21.428571428571427,0.0,0.0,1.0
SYNID0108965707,ON,LONDON,OTHER,5.83,32.07,19.0,0.0,0.0,44.0,135925.36,6.0,10330.0,3089.212727272727,1721.6666666666667,16.0,10.0,1.0,3.0,28.0,19.0,0.1935483870967742,5814,15.0,1.7160423752834466,1.5967255932788729,1.0569675925925923,18.0,0.0,0.0,0.0
SYNID0108966033,ON,BRAMPTON,OTHER,25.43,53.34,6.0,3.0,0.0,18.0,128251.21,6.0,427057.0,7125.067222222222,71176.16666666667,11.0,5.0,1.0,2.0,12.0,10.0,0.2142857142857142,5812,3.0,3.358394726247987,3.665905517706908,2.1792824074074075,25.0,1.0,0.0,0.0
SYNID0108966464,ON,BRAMPTON,OTHER,4.07,47.55,0.0,0.0,0.0,1.0,3974.0,0.0,0.0,3974.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,other,0.0,1.329193984885621,1.3704641589763,0.8780815972222222,100.0,0.0,0.0,0.0
SYNID0108966628,ON,other,STUDENT,2.9,22.63,1.0,0.0,10.0,31.0,935018.0,8.0,275093.0,30161.870967741936,34386.625,12.0,8.0,1.0,1.0,24.0,16.0,0.2,5814,1.0,2.315756883528265,2.09844318208818,1.7888078703703705,20.51282051282051,1.0,0.0,0.0
SYNID0108966731,other,other,UNEMPLOYED,14.13,42.59,3.0,10.0,0.0,105.0,7864352.83,8.0,325393.0,74898.59838095238,40674.125,39.0,12.0,1.0,14.0,85.0,28.0,0.2323232323232323,5814,3.0,0.8099366526124339,0.7550527436798221,0.6976388888888889,19.469026548672566,1.0,0.0,0.0
SYNID0108966941,ON,other,SELF_EMPLOYED,33.41,53.23,2.0,13.0,2.0,174.0,1216074.0,10.0,761120.0,6988.931034482759,76112.0,39.0,13.0,1.0,26.0,141.0,40.0,0.2395209580838323,5814,1.0,0.4985148502327464,0.46538235897807,0.3829861111111111,26.08695652173913,0.0,0.0,0.0
SYNID0108967381,other,other,OTHER,10.7,58.01,0.0,1.0,11.0,7.0,29364.0,5.0,336650.0,4194.857142857143,67330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,7.9526936026936035,6.103046181638131,6.137905092592592,16.666666666666664,0.0,0.0,0.0
SYNID0108967642,ON,other,OTHER,10.09,66.28,1.0,17.0,0.0,110.0,507969.0,15.0,1587301.0,4617.9,105820.06666666668,31.0,10.0,1.0,13.0,90.0,31.0,0.2135922330097087,5814,0.0,0.7384649417562724,0.8230548416552571,0.4605092592592592,20.8,1.0,0.0,1.0
SYNID0108967738,other,other,11102,29.22,50.7,0.0,0.0,13.0,11.0,803881.0,10.0,653068.0,73080.09090909091,65306.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N/A,0.0,4.02915162037037,2.9739463799146093,3.4119618055555554,19.047619047619047,1.0,0.0,0.0
