customer_id,kyc_type,province,city,industry_code,occupation_code,sales_cents,account_age,birth_business_age,total_transaction_count,transaction_count_ABM,transaction_count_Card,transaction_count_Cheque,transaction_count_EFT,transaction_count_EMT,transaction_count_Western Union,transaction_count_Wire,debit_transaction_count,debit_transaction_amount,credit_transaction_count,credit_transaction_amount,average_debit_transaction_amount,average_credit_transaction_amount,unique_transaction_cities,unique_transaction_provinces,multi_country_transactions,card_transaction_count,card_ecommerce_count,card_non_ecommerce_count,card_ecommerce_to_nonecommerce_ratio,card_mcc_diversity_count,card_top_mcc_weight,card_top_mcc,card_second_mcc,abm_transaction_count,abm_cash_count,abm_non_cash_count,abm_cash_to_non_cash_ratio,Debit_Amount_Total,Credit_Amount_Total,Averagetime_between_alltransaction,std_time_between_transactions,median_time_between_transactions,pct_transactions_top10_busiest_days
SYNID0200099974,business,ON,SUDBURY,Other,,0.0,33.16,33.69,11,3,3,0,0,5,0,0,5.0,42300.0,6.0,245935.0,8460.0,40989.166666666664,3,3,1,3.0,1.0,2.0,0.5,3.0,0.3333333333333333,5310,5942,3.0,3.0,0.0,,42300.0,245935.0,7.912929398148148,7.843307282353956,5.910769675925925,18.181818181818183
SYNID0200099997,business,other,other,Other,,138436.0,18.24,18.42,32,0,14,12,6,0,0,0,28.0,2328157.0,4.0,1687994.0,83148.46428571429,421998.5,7,5,1,14.0,1.0,13.0,0.07692307692307693,12.0,0.21428571428571427,5814,0,,,,,2328157.0,1687994.0,2.857865890083632,2.9954565084203533,2.0,25.0
SYNID0200100125,business,NS,HALIFAX,7761,,368651.0,5.94,14.27,2188,0,0,0,2188,0,0,0,825.0,313270702.0,1363.0,619127981.0,379722.06303030305,454239.16434336023,0,0,0,,,,,,,,,,,,,313270702.0,619127981.0,0.04204216519331403,0.15385038833568626,0.0,22.9890310786106
SYNID0200100299,business,other,other,4113,,384767.0,4.6,7.72,42,0,2,15,6,19,0,0,21.0,1478346.0,21.0,6914216.0,70397.42857142857,329248.38095238095,2,2,1,2.0,0.0,2.0,0.0,2.0,0.5,5533,other,,,,,1478346.0,6914216.0,2.1320285682023488,2.3423875792142246,1.5517824074074074,26.190476190476193
SYNID0200100376,business,AB,ROCKY VIEW COUNTY,7731,,0.0,6.12,7.76,21,0,0,8,1,12,0,0,11.0,40068205.0,10.0,34916207.0,3642564.090909091,3491620.7,0,0,0,,,,,,,,,,,,,40068205.0,34916207.0,4.289717592592593,3.6972164871501865,3.7869965277777777,19.047619047619047
SYNID0200100511,business,other,other,9631,,1.0,13.2,13.61,47,0,45,0,2,0,0,0,44.0,520166.0,3.0,116437.0,11821.954545454546,38812.333333333336,12,6,1,45.0,7.0,38.0,0.18421052631578946,24.0,0.1111111111111111,5411,5541,,,,,520166.0,116437.0,1.960883907004831,1.8037614895023661,1.2842592592592592,17.02127659574468
SYNID0200100811,business,other,other,8651,,1116309.0,,12.08,98,0,0,55,30,13,0,0,45.0,19458105.0,53.0,11969146.0,432402.3333333333,225832.94339622642,0,0,0,,,,,,,,,,,,,19458105.0,11969146.0,0.9394576890034365,1.1592004234024353,0.5229166666666667,22.448979591836736
SYNID0200101076,business,other,other,Other,,546475.0,8.43,8.96,23,0,0,3,20,0,0,0,15.0,2354223.0,8.0,1158669.0,156948.2,144833.625,0,0,0,,,,,,,,,,,,,2354223.0,1158669.0,4.0775857533670035,4.297515955022701,2.921921296296296,17.391304347826086
SYNID0200101124,business,AB,CALGARY,Other,,186616.0,2.64,8.28,48,0,1,6,3,31,0,7,20.0,6281634.0,28.0,199859431.0,314081.7,7137836.821428572,1,1,0,1.0,0.0,1.0,0.0,1.0,1.0,5943,,,,,,6281634.0,199859431.0,1.9277649724192276,2.127081163652986,1.1015625,25.0
SYNID0200101131,business,ON,SCARBOROUGH,9949,,262898.0,2.38,3.86,91,3,2,0,85,1,0,0,38.0,25011345.03,53.0,13167851.09,658193.2902631579,248450.02056603774,3,3,1,2.0,0.0,2.0,0.0,2.0,0.5,5541,7996,3.0,1.0,2.0,0.5,25011345.03,13167851.09,1.0078629115226339,1.6836237191015886,0.38612847222222224,26.373626373626376
SYNID0200101140,business,SK,REGINA,7611,,0.0,1.07,1.14,63,0,0,7,44,9,0,3,23.0,5534994.0,40.0,16009298.0,240651.91304347827,400232.45,0,0,0,,,,,,,,,,,,,5534994.0,16009298.0,1.472210088112306,1.6325145301681216,0.6930324074074075,22.22222222222222
SYNID0200101468,business,BC,DELTA,Other,,145964.0,6.1,6.14,12,0,7,1,3,1,0,0,11.0,495011.0,1.0,5822676.0,45001.0,5822676.0,3,2,1,7.0,2.0,5.0,0.4,7.0,0.14285714285714285,4121,5499,,,,,495011.0,5822676.0,7.812996632996632,11.145749731929282,4.037303240740741,16.666666666666664
SYNID0200101579,business,other,other,7215,,481470.0,5.02,22.04,1,0,0,1,0,0,0,0,,,1.0,63749.0,,63749.0,0,0,0,,,,,,,,,,,,,,63749.0,,,,100.0
SYNID0200102130,business,ON,BURLINGTON,7292,,79166.0,,10.6,85,0,18,0,57,10,0,0,44.0,6138579.0,41.0,20998415.0,139513.1590909091,512156.46341463417,6,7,1,18.0,3.0,15.0,0.2,9.0,0.2222222222222222,5814,other,,,,,6138579.0,20998415.0,1.0391669422398588,1.2899990698233976,0.4788020833333333,20.0
SYNID0200102442,business,BC,SURREY,7771,,143532.0,5.71,6.55,34,0,0,5,2,26,0,1,19.0,3883760.0,15.0,1542601.0,204408.42105263157,102840.06666666667,0,0,0,,,,,,,,,,,,,3883760.0,1542601.0,2.5966940235690235,2.5672175769671792,1.8305208333333334,20.588235294117645
SYNID0200102560,business,other,other,9631,,1020432.0,14.75,17.57,20,0,0,4,16,0,0,0,8.0,4692350.0,12.0,8240955.0,586543.75,686746.25,0,0,0,,,,,,,,,,,,,4692350.0,8240955.0,4.75807261208577,4.717240382736043,3.000659722222222,20.0
SYNID0200102649,business,ON,ORILLIA,4113,,1752061.0,11.18,,18,0,0,3,14,1,0,0,6.0,4678856.0,12.0,4622430.0,779809.3333333334,385202.5,0,0,0,,,,,,,,,,,,,4678856.0,4622430.0,5.10608864379085,4.3987052435222385,4.426921296296296,22.22222222222222
SYNID0200102713,business,ON,SUDBURY,Other,,0.0,11.36,25.0,283,0,2,0,281,0,0,0,136.0,47980172.0,147.0,38226233.0,352795.3823529412,260042.40136054423,1,1,0,2.0,1.0,1.0,1.0,2.0,0.5,4816,5814,,,,,47980172.0,38226233.0,0.3238099635539795,0.6078675331371293,0.13959490740740743,26.148409893992934
SYNID0200102755,business,other,other,7771,,0.0,11.28,11.38,15,0,0,2,0,13,0,0,5.0,226121.0,10.0,1134230.0,45224.2,113423.0,0,0,0,,,,,,,,,,,,,226121.0,1134230.0,5.985279431216931,5.827080845468441,4.032702546296297,20.0
SYNID0200102769,business,other,other,Other,,0.0,23.0,23.11,72,0,6,12,37,17,0,0,27.0,8210506.0,45.0,13982148.0,304092.81481481483,310714.4,5,3,1,6.0,2.0,4.0,0.5,6.0,0.16666666666666666,0,4215,,,,,8210506.0,13982148.0,1.2814540949400104,1.2135257187103203,0.7091666666666666,22.22222222222222
SYNID0200102850,business,AB,EDMONTON,4219,,-1.0,8.84,17.33,17,0,1,3,13,0,0,0,13.0,1692116.0,4.0,575443.0,130162.76923076923,143860.75,1,1,0,1.0,1.0,0.0,,1.0,1.0,other,,,,,,1692116.0,575443.0,5.259415509259259,6.526426725425185,2.4443923611111114,23.52941176470588
SYNID0200103290,business,other,other,Other,,51953.0,,15.99,55,0,25,6,5,19,0,0,48.0,3290845.0,7.0,890018.0,68559.27083333333,127145.42857142857,9,6,1,25.0,3.0,22.0,0.13636363636363635,19.0,0.12,5542,5251,,,,,3290845.0,890018.0,1.6721973593964334,2.012970715845157,1.0097858796296297,20.0
SYNID0200103388,business,AB,CALGARY,7771,,0.0,3.69,3.9,21,0,5,9,6,1,0,0,11.0,3578604.0,10.0,1572308.0,325327.63636363635,157230.8,3,3,1,5.0,0.0,5.0,0.0,4.0,0.4,5812,0,,,,,3578604.0,1572308.0,4.515190393518519,3.3904340538198454,5.43587962962963,14.285714285714285
SYNID0200103566,business,BC,SURREY,4232,,-1.0,7.29,7.63,13,0,0,11,2,0,0,0,9.0,505273.0,4.0,1020816.0,56141.444444444445,255204.0,0,0,0,,,,,,,,,,,,,505273.0,1020816.0,6.583333333333333,5.356502592057183,6.451689814814815,30.76923076923077
SYNID0200103630,business,ON,SCARBOROUGH,7611,,591523.0,29.03,29.12,30,0,0,15,15,0,0,0,20.0,29312677.0,10.0,5722109.0,1465633.85,572210.9,0,0,0,,,,,,,,,,,,,29312677.0,5722109.0,3.120231082375479,2.7423749288257193,2.596273148148148,20.0
SYNID0200103724,business,other,other,0211,,121372.0,24.07,48.2,2,0,1,1,0,0,0,0,2.0,2964851.0,,,1482425.5,,1,1,0,1.0,0.0,1.0,0.0,1.0,1.0,5542,,,,,,2964851.0,,41.33642361111111,,41.33642361111111,50.0
SYNID0200103927,business,other,other,Other,,1.0,24.49,24.75,636,8,303,325,0,0,0,0,491.0,278317173.63,145.0,62946049.5,566837.4208350305,434110.68620689656,55,11,1,303.0,48.0,255.0,0.18823529411764706,54.0,0.09900990099009901,0,other,8.0,7.0,1.0,7.0,278317173.63,62946049.5,0.14453669072615924,0.2186559695047443,0.037418981481481484,20.91194968553459
SYNID0200103945,business,SK,REGINA,0919,,111167.0,8.04,8.97,325,0,53,0,266,6,0,0,147.0,49828854.0,178.0,46804453.0,338971.79591836734,262946.36516853934,14,10,1,53.0,10.0,43.0,0.23255813953488372,27.0,0.11320754716981132,5541,5814,,,,,49828854.0,46804453.0,0.28176326017375397,0.4354191638367551,0.12453125000000001,26.769230769230766
SYNID0200103947,business,other,other,Other,,-1.0,,6.45,39,1,11,18,6,3,0,0,30.0,2087286.0,9.0,655031.0,69576.2,72781.22222222222,7,6,1,11.0,1.0,10.0,0.1,8.0,0.18181818181818182,0,5542,1.0,0.0,1.0,0.0,2087286.0,655031.0,2.1299841617933724,1.8929681056206937,1.7889930555555555,15.384615384615385
SYNID0200104114,business,ON,MISSISSAUGA,6399,,0.0,2.47,2.75,55,8,47,0,0,0,0,0,49.0,619542.89,6.0,27354.81,12643.732448979592,4559.135,17,6,1,47.0,7.0,40.0,0.175,24.0,0.1276595744680851,5541,5411,8.0,5.0,3.0,1.6666666666666667,619542.89,27354.81,1.6352576303155006,1.4078478702402424,1.1694270833333333,27.27272727272727
SYNID0200104356,business,MB,WINNIPEG,7215,,1.0,17.96,17.39,38,0,0,14,21,3,0,0,24.0,8116321.0,14.0,2200393.0,338180.0416666667,157170.92857142858,0,0,0,,,,,,,,,,,,,8116321.0,2200393.0,2.2851191816816816,2.5846341631540306,1.0611574074074075,15.789473684210526
SYNID0200104376,business,AB,OKOTOKS,7215,,0.0,9.44,9.72,134,0,0,134,0,0,0,0,74.0,117063848.0,60.0,23483691.0,1581943.8918918918,391394.85,0,0,0,,,,,,,,,,,,,117063848.0,23483691.0,0.6766917293233082,1.1251186616237898,0.0,23.134328358208954
SYNID0200104510,business,ON,TORONTO,8653,,2176.0,3.7,8.64,21,0,0,0,21,0,0,0,15.0,4136770.0,6.0,2828007.0,275784.6666666667,471334.5,0,0,0,,,,,,,,,,,,,4136770.0,2828007.0,4.473265625,3.7160668136224277,3.0787962962962965,14.285714285714285
SYNID0200104646,business,other,other,7611,,0.0,20.41,21.14,3,0,0,3,0,0,0,0,1.0,467349.0,2.0,237081.0,467349.0,118540.5,0,0,0,,,,,,,,,,,,,467349.0,237081.0,15.5,17.67766952966369,15.5,33.33333333333333
SYNID0200104798,business,other,other,Other,,0.0,8.22,6.09,44,0,0,16,28,0,0,0,19.0,1408359.0,25.0,13147281.0,74124.15789473684,525891.24,0,0,0,,,,,,,,,,,,,1408359.0,13147281.0,1.8510537790697672,1.844703512015657,1.3041782407407407,20.454545454545457
SYNID0200104921,business,other,other,7611,,329649.0,12.4,12.91,80,0,0,9,69,2,0,0,33.0,9550931.0,47.0,11514142.0,289422.1515151515,244981.74468085106,0,0,0,,,,,,,,,,,,,9550931.0,11514142.0,1.145810917721519,1.4338499576684427,0.5526273148148149,25.0
SYNID0200104924,business,other,other,7421,,45711.0,,33.64,12,0,0,0,3,9,0,0,2.0,93167.0,10.0,206820.0,46583.5,20682.0,0,0,0,,,,,,,,,,,,,93167.0,206820.0,7.922498947811448,10.316809439167482,2.0825,25.0
SYNID0200105196,business,ON,WHITBY,7292,,0.0,,6.41,14,0,1,0,0,13,0,0,5.0,591133.0,9.0,1489772.0,118226.6,165530.22222222222,1,1,0,1.0,1.0,0.0,,1.0,1.0,5921,,,,,,591133.0,1489772.0,6.673775819088319,7.124964794388215,4.288344907407407,21.428571428571427
SYNID0200105240,business,other,other,Other,,0.0,2.39,2.58,30,4,7,6,11,2,0,0,24.0,1282326.0,6.0,2436655.0,53430.25,406109.1666666667,5,3,1,7.0,1.0,6.0,0.16666666666666666,7.0,0.14285714285714285,4900,5300,4.0,4.0,0.0,,1282326.0,2436655.0,3.123976293103448,3.211863063767567,2.2217708333333333,23.333333333333332
SYNID0200105263,business,ON,KANATA,8653,,78376.0,18.05,18.23,2,0,0,0,2,0,0,0,,,2.0,20725.0,,10362.5,0,0,0,,,,,,,,,,,,,,20725.0,20.27164351851852,,20.27164351851852,50.0
SYNID0200105323,business,BC,VANCOUVER,6413,,0.0,3.08,3.55,99,2,97,0,0,0,0,0,91.0,2713445.0,8.0,689546.2,29818.076923076922,86193.275,30,8,1,97.0,11.0,86.0,0.12790697674418605,37.0,0.09278350515463918,other,5541,2.0,2.0,0.0,,2713445.0,689546.2,0.9338742441421013,1.0118536749898799,0.680625,21.21212121212121
SYNID0200105352,business,BC,VERNON,8651,,1.0,2.34,9.2,20,0,1,4,11,4,0,0,11.0,1715563.0,9.0,2536352.0,155960.27272727274,281816.8888888889,1,1,0,1.0,0.0,1.0,0.0,1.0,1.0,5251,,,,,,1715563.0,2536352.0,4.544875121832359,5.261062670197385,3.7077893518518517,20.0
SYNID0200105480,business,other,other,4235,,0.0,1.06,1.43,151,0,132,0,0,19,0,0,135.0,2583935.0,16.0,2868675.0,19140.25925925926,179292.1875,32,11,1,132.0,14.0,118.0,0.11864406779661017,30.0,0.14393939393939395,5814,0,,,,,2583935.0,2868675.0,0.6089758487654321,0.6747896404337462,0.40805555555555556,24.503311258278146
SYNID0200105651,business,ON,MISSISSAUGA,7771,,108405.0,15.82,18.03,76,0,33,0,2,41,0,0,54.0,3555952.0,22.0,1391291.0,65850.96296296296,63240.5,16,7,1,33.0,5.0,28.0,0.17857142857142858,17.0,0.12121212121212122,5541,5814,,,,,3555952.0,1391291.0,1.141936111111111,1.1822574930335976,0.7556018518518518,19.736842105263158
SYNID0200105773,business,other,other,Other,,78964.0,,9.44,56,1,5,38,12,0,0,0,43.0,9358444.74,13.0,4200562.0,217638.24976744186,323120.1538461539,2,2,1,5.0,1.0,4.0,0.25,4.0,0.4,5814,5541,1.0,1.0,0.0,,9358444.74,4200562.0,1.6544130892255893,2.0648821594946765,1.0,23.214285714285715
SYNID0200105815,business,ON,PICKERING,Other,,91828.0,2.26,2.86,42,0,0,0,28,14,0,0,20.0,2622003.0,22.0,2906992.0,131100.15,132136.0,0,0,0,,,,,,,,,,,,,2622003.0,2906992.0,2.2320768405600724,2.223034545398316,1.5027199074074074,19.047619047619047
SYNID0200105940,business,ON,OTTAWA,8652,,0.0,2.69,3.0,13,0,2,0,5,6,0,0,3.0,10648.0,10.0,954344.0,3549.3333333333335,95434.4,2,2,1,2.0,1.0,1.0,1.0,2.0,0.5,4121,5541,,,,,10648.0,954344.0,5.657327353395061,5.864654916366222,4.266423611111112,23.076923076923077
SYNID0200106281,business,ON,COLLINGWOOD,7771,,63124.0,7.09,,38,0,0,21,2,15,0,0,22.0,2578798.0,16.0,4964327.0,117218.09090909091,310270.4375,0,0,0,,,,,,,,,,,,,2578798.0,4964327.0,2.027027027027027,2.5189560678715064,1.0,21.052631578947366
SYNID0200106499,business,other,other,8599,,47055.0,5.03,7.22,34,3,1,10,20,0,0,0,20.0,4598420.0,14.0,20205635.0,229921.0,1443259.642857143,4,3,1,1.0,0.0,1.0,0.0,1.0,1.0,5732,,3.0,2.0,1.0,2.0,4598420.0,20205635.0,2.7664029180695846,2.917716094189789,1.304699074074074,20.588235294117645
SYNID0200106524,business,BC,LANGLEY,Other,,-1.0,11.07,12.22,6,0,0,0,6,0,0,0,4.0,649214.0,2.0,1724911.0,162303.5,862455.5,0,0,0,,,,,,,,,,,,,649214.0,1724911.0,16.858296296296295,21.039267759113677,11.999560185185185,33.33333333333333
SYNID0200106525,business,other,other,4561,,-1.0,2.1,2.2,51,6,8,1,13,23,0,0,29.0,2374259.0,22.0,1455416.0,81871.0,66155.27272727272,9,4,1,8.0,0.0,8.0,0.0,6.0,0.25,5411,other,6.0,4.0,2.0,2.0,2374259.0,1455416.0,1.80328125,1.88155973511776,1.1221643518518518,19.607843137254903
SYNID0200106531,business,ON,NORTH YORK,Other,,49321.0,27.8,27.35,260,0,0,1,257,2,0,0,107.0,189928455.0,153.0,42679658.0,1775032.289719626,278952.0130718954,0,0,0,,,,,,,,,,,,,189928455.0,42679658.0,0.35445052195052196,0.6411854925719707,0.16539351851851852,23.46153846153846
SYNID0200106542,business,QC,GATINEAU,6031,,0.0,33.13,45.49,2,0,0,2,0,0,0,0,1.0,17434.0,1.0,172274.0,17434.0,172274.0,0,0,0,,,,,,,,,,,,,17434.0,172274.0,35.0,,35.0,50.0
SYNID0200106632,business,ON,THUNDER BAY,7752,,503903.0,9.19,9.39,1,0,0,0,1,0,0,0,,,1.0,3660.0,,3660.0,0,0,0,,,,,,,,,,,,,,3660.0,,,,100.0
SYNID0200106681,business,ON,KANATA,4561,,564195.0,15.32,8.72,11,1,4,3,2,1,0,0,6.0,1133150.0,5.0,295206.25,188858.33333333334,59041.25,3,4,1,4.0,1.0,3.0,0.3333333333333333,4.0,0.25,5045,5411,1.0,0.0,1.0,0.0,1133150.0,295206.25,8.796859953703704,9.331793715154669,7.4843518518518515,18.181818181818183
SYNID0200106833,business,ON,OSHAWA,7759,,0.0,1.82,1.89,50,0,0,32,9,4,0,5,30.0,55545983.0,20.0,4780603.0,1851532.7666666666,239030.15,0,0,0,,,,,,,,,,,,,55545983.0,4780603.0,1.7638525132275134,1.7323871547052982,1.3819097222222223,24.0
SYNID0200106854,business,other,other,8651,,0.0,32.72,13.18,180,0,0,180,0,0,0,0,105.0,51326302.0,75.0,53374025.0,488821.9238095238,711653.6666666666,0,0,0,,,,,,,,,,,,,51326302.0,53374025.0,0.5027932960893855,0.9202729301800749,0.0,21.11111111111111
SYNID0200107043,business,ON,PETERBOROUGH,Other,,264715.0,8.45,23.38,48,0,0,43,4,1,0,0,26.0,8773442.0,22.0,7290546.0,337440.07692307694,331388.45454545453,0,0,0,,,,,,,,,,,,,8773442.0,7290546.0,1.9292681245074863,2.368981801042053,1.0,25.0
SYNID0200107067,business,QC,MONTREAL,7799,,0.0,3.19,3.57,167,1,15,124,0,27,0,0,105.0,98417333.0,62.0,6583273.0,937307.9333333333,106181.82258064517,9,4,1,15.0,0.0,15.0,0.0,11.0,0.2,5541,5200,1.0,1.0,0.0,,98417333.0,6583273.0,0.5481927710843374,0.7882835321402412,0.26640624999999996,24.550898203592812
SYNID0200107103,business,other,other,Other,,9252.0,,14.07,76,0,13,56,0,7,0,0,53.0,11274525.0,23.0,20302422.0,212726.88679245283,882714.0,7,4,1,13.0,2.0,11.0,0.18181818181818182,10.0,0.23076923076923078,5411,5814,,,,,11274525.0,20302422.0,1.222226388888889,1.7986279379095915,0.6911111111111111,26.31578947368421
SYNID0200107105,business,other,other,4499,,7777.0,15.94,16.8,13,0,12,1,0,0,0,0,12.0,222129.0,1.0,98478.0,18510.75,98478.0,6,5,1,12.0,0.0,12.0,0.0,9.0,0.16666666666666666,0,5411,,,,,222129.0,98478.0,5.381653163580246,6.680100984632968,2.967771990740741,30.76923076923077
SYNID0200107147,business,other,other,9959,,0.0,2.21,2.37,27,0,21,0,6,0,0,0,22.0,501541.0,5.0,706513.0,22797.31818181818,141302.6,9,5,1,21.0,3.0,18.0,0.16666666666666666,18.0,0.14285714285714285,5814,5542,,,,,501541.0,706513.0,3.151679131054131,2.970058886992256,2.2192939814814814,22.22222222222222
SYNID0200107155,business,ON,OTTAWA,Other,,526989.0,,8.87,15,0,0,1,14,0,0,0,9.0,2736610.0,6.0,5823825.0,304067.77777777775,970637.5,0,0,0,,,,,,,,,,,,,2736610.0,5823825.0,5.119489087301588,4.3542367288605135,5.607228009259259,26.666666666666668
SYNID0200107172,business,ON,OSHAWA,8669,,1.0,8.67,8.86,128,1,109,2,13,3,0,0,112.0,2278876.0,16.0,1414848.65,20347.10714285714,88428.040625,34,8,1,109.0,14.0,95.0,0.14736842105263157,31.0,0.12844036697247707,5542,other,1.0,0.0,1.0,0.0,2278876.0,1414848.65,0.7215325167687372,0.7873601922839417,0.441087962962963,25.0
SYNID0200107234,business,other,other,2499,,-1.0,17.41,21.01,27,0,0,22,5,0,0,0,17.0,3179935.0,10.0,2302582.0,187055.0,230258.2,0,0,0,,,,,,,,,,,,,3179935.0,2302582.0,3.022896634615385,4.163855951962225,1.152060185185185,22.22222222222222
SYNID0200107278,business,ON,BRACEBRIDGE,8651,,1683408.0,4.54,6.47,25,0,0,23,1,1,0,0,14.0,3002984.0,11.0,12366837.0,214498.85714285713,1124257.9090909092,0,0,0,,,,,,,,,,,,,3002984.0,12366837.0,3.5833333333333335,2.9846802900964473,3.0,24.0
SYNID0200107359,business,other,other,9839,,0.0,14.67,15.0,30,10,1,0,19,0,0,0,13.0,4241502.0,17.0,3514880.26,326269.3846153846,206757.66235294117,4,3,1,1.0,0.0,1.0,0.0,1.0,1.0,other,,10.0,6.0,4.0,1.5,4241502.0,3514880.26,3.1678236749680715,2.8654125343689403,2.6080787037037036,20.0
SYNID0200107447,business,ON,PICKERING,Other,,0.0,3.37,3.82,8,0,0,1,7,0,0,0,5.0,779872.0,3.0,705545.0,155974.4,235181.66666666666,0,0,0,,,,,,,,,,,,,779872.0,705545.0,9.799507275132274,11.978553455915579,5.676388888888889,12.5
SYNID0200107574,business,MB,WINNIPEG,9821,,0.0,1.12,1.31,15,0,12,0,0,3,0,0,13.0,752479.0,2.0,104262.0,57883.0,52131.0,8,6,1,12.0,3.0,9.0,0.3333333333333333,10.0,0.16666666666666666,5411,other,,,,,752479.0,104262.0,5.762126322751323,6.099037821811829,3.423883101851852,13.333333333333334
SYNID0200107652,business,other,other,4561,,-1.0,12.04,12.23,15,2,7,1,5,0,0,0,14.0,3622965.0,1.0,477929.0,258783.2142857143,477929.0,3,5,1,7.0,1.0,6.0,0.16666666666666666,7.0,0.14285714285714285,5045,5200,2.0,2.0,0.0,,3622965.0,477929.0,5.576201223544973,5.358726946705451,4.074340277777778,13.333333333333334
SYNID0200107681,business,ON,ST CATHARINES,7292,,282438.0,11.35,12.1,37,0,0,2,35,0,0,0,22.0,48278242.0,15.0,3905232.0,2194465.5454545454,260348.8,0,0,0,,,,,,,,,,,,,48278242.0,3905232.0,2.504315843621399,3.18171985758959,1.6992766203703704,27.027027027027028
SYNID0200107762,business,SK,SASKATOON,6352,,0.0,1.16,1.25,36,0,0,36,0,0,0,0,20.0,4259516.0,16.0,19652289.0,212975.8,1228268.0625,0,0,0,,,,,,,,,,,,,4259516.0,19652289.0,2.4571428571428573,2.146719208779886,2.0,19.444444444444446
SYNID0200107823,business,MB,WINNIPEG,9712,,0.0,,12.58,31,0,0,14,4,13,0,0,11.0,1122396.0,20.0,4039900.0,102036.0,201995.0,0,0,0,,,,,,,,,,,,,1122396.0,4039900.0,2.9298190586419754,2.8311170931646243,1.4591782407407408,19.35483870967742
SYNID0200107882,business,ON,MISSISSAUGA,7611,,69742.0,,15.26,18,0,16,0,0,2,0,0,16.0,516193.0,2.0,24399.0,32262.0625,12199.5,8,5,1,16.0,2.0,14.0,0.14285714285714285,10.0,0.1875,5542,other,,,,,516193.0,24399.0,4.949280364923747,4.303028124909679,4.964097222222223,22.22222222222222
SYNID0200107936,business,other,other,4233,,95755.0,5.02,5.04,53,3,47,1,0,2,0,0,47.0,1044746.0,6.0,10098816.0,22228.63829787234,1683136.0,17,9,1,47.0,6.0,41.0,0.14634146341463414,22.0,0.14893617021276595,0,5411,3.0,1.0,2.0,0.5,1044746.0,10098816.0,1.757147881054131,2.03121484639942,1.2193171296296297,18.867924528301888
SYNID0200108095,business,other,other,Other,,0.0,6.1,,15,4,3,8,0,0,0,0,13.0,1822133.19,2.0,2170622.0,140164.09153846154,1085311.0,5,5,1,3.0,0.0,3.0,0.0,3.0,0.3333333333333333,5912,7399,4.0,4.0,0.0,,1822133.19,2170622.0,4.234898313492064,2.6530947586559885,5.329103009259259,26.666666666666668
SYNID0200108119,business,ON,GUELPH,4842,,0.0,4.26,4.36,35,0,0,1,12,22,0,0,16.0,5360726.0,19.0,1293477.0,335045.375,68077.73684210527,0,0,0,,,,,,,,,,,,,5360726.0,1293477.0,2.572170138888889,2.38432911633727,1.6908333333333334,20.0
SYNID0200108270,business,AB,ROCKY VIEW COUNTY,4013,,0.0,10.26,,23,0,0,0,23,0,0,0,7.0,1163013.0,16.0,13095415.0,166144.7142857143,818463.4375,0,0,0,,,,,,,,,,,,,1163013.0,13095415.0,3.611288930976431,2.685756026711968,3.250636574074074,21.73913043478261
SYNID0200108323,business,ON,TORONTO,4232,,49496.0,2.2,7.83,76,0,27,0,0,49,0,0,44.0,3241246.0,32.0,2404641.0,73664.68181818182,75145.03125,11,8,1,27.0,5.0,22.0,0.22727272727272727,18.0,0.14814814814814814,5542,5814,,,,,3241246.0,2404641.0,1.2040489197530864,1.4638459110117175,0.7819675925925926,21.052631578947366
SYNID0200108372,business,other,other,7721,,164.0,3.23,3.47,36,1,5,2,16,12,0,0,22.0,14334606.0,14.0,1383394.0,651573.0,98813.85714285714,5,3,0,5.0,1.0,4.0,0.25,5.0,0.2,4814,5651,1.0,1.0,0.0,,14334606.0,1383394.0,2.607474867724868,3.040735876898341,1.3525231481481481,22.22222222222222
SYNID0200108460,business,BC,KAMLOOPS,Other,,0.0,26.3,26.49,114,0,0,106,6,2,0,0,64.0,22127053.0,50.0,49644985.0,345735.203125,992899.7,0,0,0,,,,,,,,,,,,,22127053.0,49644985.0,0.8053097345132744,1.0933003073638725,0.5967824074074074,23.684210526315788
SYNID0200108752,business,AB,CALGARY,8652,,-1.0,1.3,1.48,57,0,5,0,1,49,0,2,20.0,2603049.0,37.0,1507967.0,130152.45,40755.86486486487,2,2,1,5.0,0.0,5.0,0.0,3.0,0.6,5541,5251,,,,,2603049.0,1507967.0,1.586849991732804,1.3896235647021253,1.4564814814814815,19.298245614035086
SYNID0200108889,business,ON,TORONTO,8653,,680080.0,33.07,79.16,530,0,11,15,504,0,0,0,292.0,55082858.0,238.0,56657880.0,188639.92465753425,238058.3193277311,2,4,1,11.0,1.0,10.0,0.1,8.0,0.2727272727272727,5542,5411,,,,,55082858.0,56657880.0,0.17286951708324583,0.36568109603011517,0.050625,24.90566037735849
SYNID0200108935,business,ON,OTTAWA,7292,,0.0,5.74,5.64,16,0,0,0,16,0,0,0,8.0,5110241.0,8.0,1425757.0,638780.125,178219.625,0,0,0,,,,,,,,,,,,,5110241.0,1425757.0,6.094141975308642,7.170950881329338,4.706261574074074,25.0
SYNID0200108968,business,ON,SCARBOROUGH,Other,,0.0,12.19,12.65,32,0,31,0,0,1,0,0,31.0,1528825.0,1.0,243807.0,49316.93548387097,243807.0,11,5,1,31.0,5.0,26.0,0.19230769230769232,20.0,0.12903225806451613,other,0,,,,,1528825.0,243807.0,2.7330275537634408,2.240293761431296,1.8495949074074074,18.75
